ID,time,x,y
0,0.0,422.8515869025198,500.0
0,6.0,242.85158690251816,500.0
0,12.0,62.8515869025165,500.0
0,18.0,0.0,382.8515869025149
0,24.0,0.0,202.8515869025132
0,30.0,0.0,22.8515869025116
0,36.0,157.14841309749005,0.0
0,42.0,337.1484130974917,0.0
0,48.0,517.1484130974934,0.0
0,54.0,697.148413097495,0.0
0,60.0,877.1484130974966,0.0
0,66.0,1057.1484130974982,0.0
0,72.0,1237.1484130975,0.0
0,78.0,1417.1484130975016,0.0
0,84.0,1500.0,97.14841309750317
0,90.0,1500.0,277.1484130975048
0,96.0,1500.0,457.1484130975064
0,102.0,1500.0,637.1484130975081
0,108.0,1500.0,817.1484130975098
0,114.0,1500.0,997.1484130975114
0,120.0,1677.1484130975132,1000.0
0,126.0,1857.1484130975143,1000.0
0,132.0,2000.0,962.8515869024836
0,138.0,2000.0,782.8515869024823
0,144.0,2000.0,602.8515869024804
0,150.0,2077.1484130975214,500.0
0,156.0,2257.1484130975227,500.0
0,162.0,2437.148413097524,500.0
0,168.0,2617.148413097526,500.0
0,174.0,2797.148413097528,500.0
0,180.0,2977.148413097529,500.0
0,186.0,3000.0,342.85158690246897
0,192.0,3000.0,162.85158690246735
0,198.0,2982.851586902466,0.0
0,204.0,2802.851586902464,0.0
0,210.0,2622.8515869024623,0.0
0,216.0,2500.0,57.148413097539176
0,222.0,2500.0,237.1484130975408
0,228.0,2500.0,417.14841309754246
0,234.0,2402.851586902456,500.0
0,240.0,2222.8515869024545,500.0
0,246.0,2042.8515869024527,500.0
0,252.0,1862.851586902451,500.0
0,258.0,1682.8515869024495,500.0
0,264.0,1502.8515869024477,500.0
0,270.0,1500.0,677.1484130975539
0,276.0,1500.0,857.1484130975556
0,282.0,1462.8515869024427,1000.0
0,288.0,1282.851586902441,1000.0
0,294.0,1102.8515869024395,1000.0
0,300.0,922.851586902438,1000.0
0,306.0,742.8515869024363,1000.0
0,312.0,562.8515869024346,1000.0
0,318.0,500.0,1117.1484130975668
0,324.0,500.0,1297.148413097569
0,330.0,500.0,1477.1484130975705
0,336.0,657.1484130975718,1500.0000000000002
0,342.0,837.1484130975736,1500.0
0,348.0,1000.0,1482.8515869024247
0,354.0,1000.0,1302.8515869024232
0,360.0,1000.0,1122.8515869024216
0,366.0,1057.14841309758,1000.0
0,372.0,1237.1484130975816,1000.0
0,378.0,1417.1484130975834,1000.0
0,384.0,1597.148413097585,1000.0
0,390.0,1777.1484130975866,1000.0
0,396.0,1957.148413097588,1000.0
0,402.0,2137.1484130975896,1000.0
0,408.0,2317.1484130975914,1000.0
0,414.0,2497.148413097593,1000.0
0,420.0,2500.0,822.8515869024051
0,426.0,2500.0,642.8515869024035
0,432.0,2500.0,462.8515869024019
0,438.0,2500.0,282.8515869024003
0,444.0,2500.0,102.8515869023986
0,450.0,2422.851586902397,0.0
0,456.0,2242.851586902395,0.0
0,462.0,2062.851586902394,0.0
0,468.0,2000.0,117.1484130976088
0,474.0,2000.0,297.1484130976117
0,480.0,2000.0,477.1484130976148
1,0.0,9916.594518695274,0.0
1,6.0,9736.594518695272,0.0
1,12.0,9556.59451869527,0.0
1,18.0,9500.0,123.40548130473164
1,24.0,9500.0,303.40548130473326
1,30.0,9500.0,483.4054813047349
1,36.0,9500.0,663.4054813047366
1,42.0,9500.0,843.4054813047383
1,48.0,9500.0,1023.4054813047396
1,54.0,9500.0,1203.4054813047414
1,60.0,9500.0,1383.4054813047433
1,66.0,9500.0,1563.4054813047446
1,72.0,9500.0,1743.4054813047464
1,78.0,9500.0,1923.405481304748
1,84.0,9603.40548130475,2000.0
1,90.0,9783.405481304751,2000.0
1,96.0,9963.405481304751,2000.0
1,102.0,10000.0,2143.405481304754
1,108.0,10000.0,2323.405481304756
1,114.0,10000.0,2503.405481304758
1,120.0,10000.0,2683.40548130476
1,126.0,10000.0,2863.405481304761
1,132.0,9956.594518695236,3000.0
1,138.0,9776.594518695234,3000.0
1,144.0,9596.594518695234,3000.0
1,150.0,9416.59451869523,3000.0
1,156.0,9236.59451869523,3000.0
1,162.0,9056.594518695229,3000.0
1,168.0,8876.594518695227,3000.0
1,174.0,8696.594518695227,3000.0
1,180.0,8516.594518695223,3000.0
1,186.0,8500.0,2836.594518695222
1,192.0,8500.0,2656.594518695221
1,198.0,8523.40548130478,2500.0
1,204.0,8703.405481304782,2500.0000000000005
1,210.0,8883.405481304784,2500.0
1,216.0,9063.405481304786,2500.0
1,222.0,9243.405481304788,2500.0
1,228.0,9423.40548130479,2500.0
1,234.0,9603.405481304791,2500.0
1,240.0,9783.405481304791,2500.0
1,246.0,9963.405481304791,2500.0
1,252.0,10000.0,2356.5945186952044
1,258.0,10000.0,2176.594518695203
1,264.0,10000.0,1996.5945186952013
1,270.0,10000.0,1816.5945186952
1,276.0,10000.0,1636.5945186951978
1,282.0,10000.0,1456.5945186951965
1,288.0,10000.0,1276.594518695195
1,294.0,10000.0,1096.594518695193
1,300.0,9916.59451869519,1000.0
1,306.0,9736.59451869519,1000.0
1,312.0,9556.594518695189,1000.0
1,318.0,9500.0,1123.4054813048135
1,324.0,9500.0,1303.405481304815
1,330.0,9500.0,1483.405481304817
1,336.0,9663.40548130482,1500.0
1,342.0,9843.40548130482,1500.0
1,348.0,10000.0,1523.4054813048217
1,354.0,10000.0,1703.4054813048233
1,360.0,10000.0,1883.405481304825
1,366.0,9936.594518695174,2000.0
1,372.0,9756.594518695172,2000.0
1,378.0,9576.59451869517,2000.0
1,384.0,9396.594518695169,2000.0
1,390.0,9216.594518695169,2000.0
1,396.0,9036.594518695165,2000.0
1,402.0,8856.594518695163,2000.0
1,408.0,8676.594518695161,2000.0
1,414.0,8500.0,2003.40548130484
1,420.0,8500.0,2183.405481304841
1,426.0,8500.0,2363.405481304843
1,432.0,8456.594518695154,2500.0
1,438.0,8276.594518695154,2500.0
1,444.0,8096.594518695152,2500.0
1,450.0,8000.000000000001,2416.5945186951503
1,456.0,8000.0,2236.5945186951485
1,462.0,8000.0,2056.594518695147
1,468.0,8000.0,1876.594518695145
1,474.0,8000.0,1696.594518695144
1,480.0,8000.0,1516.594518695142
2,0.0,5465.208035730342,9500.0
2,6.0,5285.20803573034,9500.0
2,12.0,5105.208035730339,9500.0
2,18.0,5000.0,9574.791964269662
2,24.0,5000.0,9754.791964269663
2,30.0,5000.0,9934.791964269663
2,36.0,5114.791964269667,10000.0
2,42.0,5294.791964269669,10000.0
2,48.0,5474.791964269671,10000.0
2,54.0,5500.0,9845.208035730328
2,60.0,5500.0,9665.208035730328
2,66.0,5500.0,9485.208035730324
2,72.0,5500.0,9305.208035730324
2,78.0,5500.0,9125.208035730322
2,84.0,5500.0,8945.20803573032
2,90.0,5500.0,8765.208035730318
2,96.0,5500.0,8585.208035730317
2,102.0,5405.208035730314,8500.0
2,108.0,5225.208035730313,8500.0
2,114.0,5045.208035730312,8500.0
2,120.0,5000.0,8634.79196426969
2,126.0,5000.0,8814.791964269692
2,132.0,5000.0,8994.791964269694
2,138.0,5174.791964269695,9000.0
2,144.0,5354.791964269697,9000.0
2,150.0,5534.791964269699,9000.0
2,156.0,5714.7919642697,9000.0
2,162.0,5894.791964269702,9000.0
2,168.0,6074.791964269703,9000.0
2,174.0,6254.791964269705,9000.0
2,180.0,6434.791964269707,9000.0
2,186.0,6614.791964269709,9000.0
2,192.0,6794.79196426971,9000.0
2,198.0,6974.791964269711,9000.0
2,204.0,7154.7919642697125,9000.0
2,210.0,7334.791964269715,9000.0
2,216.0,7514.791964269716,9000.0
2,222.0,7694.791964269718,9000.0
2,228.0,7874.79196426972,9000.0
2,234.0,8054.791964269722,9000.0
2,240.0,8234.791964269723,9000.0
2,246.0,8414.791964269725,9000.0
2,252.0,8594.791964269727,9000.0
2,258.0,8774.791964269727,9000.0
2,264.0,8954.79196426973,9000.0
2,270.0,9000.0,8865.20803573027
2,276.0,9000.0,8685.208035730268
2,282.0,9000.0,8505.208035730266
2,288.0,9000.0,8325.208035730264
2,294.0,9000.0,8145.208035730262
2,300.0,9000.0,7965.20803573026
2,306.0,9000.0,7785.208035730258
2,312.0,9000.0,7605.2080357302575
2,318.0,9000.0,7425.208035730256
2,324.0,9000.0,7245.208035730255
2,330.0,9000.0,7065.208035730253
2,336.0,9000.0,6885.208035730251
2,342.0,9000.0,6705.208035730249
2,348.0,9000.0,6525.208035730248
2,354.0,9154.791964269752,6499.999999999999
2,360.0,9334.791964269756,6500.0
2,366.0,9500.0,6514.791964269758
2,372.0,9500.0,6694.791964269759
2,378.0,9500.0,6874.79196426976
2,384.0,9500.0,7054.791964269762
2,390.0,9500.0,7234.791964269763
2,396.0,9500.0,7414.791964269765
2,402.0,9500.0,7594.791964269767
2,408.0,9500.0,7774.791964269769
2,414.0,9500.0,7954.791964269771
2,420.0,9500.0,8134.7919642697725
2,426.0,9500.0,8314.791964269774
2,432.0,9500.0,8494.791964269774
2,438.0,9500.0,8674.791964269778
2,444.0,9500.0,8854.791964269778
2,450.0,9465.20803573022,9000.0
2,456.0,9285.208035730218,9000.0
2,462.0,9105.208035730217,9000.0
