#Node Time X Y
0 0.0 3408.9111307601183 5059.2185090021885
0 2.0 3412.298263787295 5072.238105937847
0 4.0 3415.685396814471 5085.257702873506
0 6.0 3419.0725298416473 5098.277299809164
0 8.0 3422.4596628688237 5111.296896744823
0 10.0 3425.846795896 5124.3164936804815
0 12.0 3429.2339289231763 5137.336090616141
0 14.0 3432.6210619503527 5150.355687551799
0 16.0 3436.0081949775285 5163.375284487458
0 18.0 3439.3953280047053 5176.394881423116
0 20.0 3442.782461031881 5189.414478358774
0 22.0 3446.169594059058 5202.434075294434
0 24.0 3449.5567270862343 5215.453672230092
0 26.0 3452.94386011341 5228.473269165751
0 28.0 3456.3309931405865 5241.492866101409
0 30.0 3459.7181261677633 5254.512463037068
0 32.0 3463.105259194939 5267.532059972726
0 34.0 3466.492392222116 5280.551656908386
0 36.0 3469.879525249292 5293.571253844044
0 38.0 3473.2666582764687 5306.590850779702
0 40.0 3476.653791303645 5319.610447715361
0 42.0 3480.0409243308213 5332.63004465102
0 44.0 3483.428057357997 5345.649641586679
0 46.0 3486.815190385174 5358.669238522337
0 48.0 3490.202323412351 5371.688835457996
0 50.0 3493.589456439526 5384.708432393654
0 52.0 3496.9765894667025 5397.728029329313
0 54.0 3500.3637224938793 5410.7476262649725
0 56.0 3503.750855521055 5423.76722320063
0 58.0 3507.137988548232 5436.786820136289
0 60.0 3510.525121575408 5449.806417071948
0 62.0 3513.912254602584 5462.826014007606
0 64.0 3517.2993876297605 5475.845610943265
0 66.0 3520.686520656937 5488.865207878924
0 68.0 3524.073653684113 5501.884804814583
0 70.0 3527.4607867112895 5514.90440175024
0 72.0 3530.847919738466 5527.923998685899
0 74.0 3534.2350527656417 5540.9435956215575
0 76.0 3537.6221857928185 5553.963192557217
0 78.0 3541.009318819995 5566.982789492875
0 80.0 3544.396451847171 5580.002386428534
0 82.0 3547.7835848743475 5593.021983364192
0 84.0 3551.170717901524 5606.041580299851
0 86.0 3554.5578509287 5619.06117723551
0 88.0 3557.9449839558765 5632.080774171169
0 90.0 3561.332116983053 5645.100371106827
0 92.0 3564.719250010229 5658.119968042485
0 94.0 3568.106383037405 5671.139564978144
0 96.0 3571.493516064582 5684.159161913803
0 98.0 3574.880649091758 5697.178758849461
0 100.0 3578.2677821189345 5710.198355785121
0 102.0 3581.6549151461104 5723.217952720779
0 104.0 3585.0420481732867 5736.237549656437
0 106.0 3588.4291812004635 5749.2571465920955
0 108.0 3591.81631422764 5762.276743527755
0 110.0 3595.203447254816 5775.296340463413
0 112.0 3598.590580281992 5788.315937399071
0 114.0 3601.9777133091684 5801.33553433473
0 116.0 3605.364846336345 5814.355131270389
0 118.0 3608.7519793635215 5827.374728206048
0 120.0 3612.139112390698 5840.394325141707
0 122.0 3615.5262454178737 5853.413922077365
0 124.0 3596.753502665828 5848.134495200549
0 126.0 3576.6348038085175 5841.7436143126115
0 128.0 3556.516104951207 5835.352733424674
0 130.0 3536.3974060938967 5828.961852536737
0 132.0 3516.278707236586 5822.570971648798
0 134.0 3496.1600083792755 5816.180090760861
0 136.0 3476.0413095219656 5809.7892098729235
0 138.0 3455.922610664655 5803.398328984986
0 140.0 3435.8039118073443 5797.007448097048
0 142.0 3415.685212950034 5790.61656720911
0 144.0 3395.5665140927235 5784.225686321173
0 146.0 3375.447815235413 5777.834805433235
0 148.0 3355.3291163781028 5771.443924545297
0 150.0 3335.2104175207924 5765.053043657359
0 152.0 3315.0917186634815 5758.662162769422
0 154.0 3294.9730198061716 5752.271281881483
0 156.0 3274.8543209488607 5745.880400993547
0 158.0 3254.7356220915503 5739.489520105608
0 160.0 3234.61692323424 5733.098639217671
1 0.0 5199.878492510126 7543.056412813048
1 2.0 5180.551864885506 7530.809490337051
