#Node Time X Y
0 0.0 4005.8686229953423 5473.128717055551
0 2.0 3982.008844326503 5469.399453010149
0 4.0 3958.149065657664 5465.670188964746
0 6.0 3934.2892869888246 5461.940924919344
0 8.0 3910.429508319985 5458.211660873942
0 10.0 3886.569729651146 5454.48239682854
0 12.0 3862.7099509823065 5450.753132783137
0 14.0 3838.8501723134677 5447.023868737735
0 16.0 3814.990393644628 5443.2946046923325
0 18.0 3791.130614975789 5439.56534064693
0 20.0 3767.2708363069496 5435.8360766015285
0 22.0 3743.4110576381104 5432.106812556125
0 24.0 3719.551278969271 5428.3775485107235
0 26.0 3695.691500300432 5424.648284465322
0 28.0 3671.8317216315927 5420.9190204199185
0 30.0 3647.971942962753 5417.189756374517
0 32.0 3624.1121642939142 5413.4604923291145
0 34.0 3600.2523856250746 5409.731228283713
0 36.0 3576.3926069562353 5406.0019642383095
0 38.0 3552.532828287396 5402.272700192908
0 40.0 3528.673049618557 5398.543436147505
0 42.0 3504.8132709497177 5394.814172102103
0 44.0 3495.3367667443295 5385.079266661382
0 46.0 3488.6576471922504 5374.176331707266
0 48.0 3481.9785276401717 5363.273396753151
0 50.0 3475.299408088092 5352.370461799035
0 52.0 3468.6202885360135 5341.46752684492
0 54.0 3461.9411689839344 5330.564591890805
0 56.0 3455.2620494318553 5319.661656936689
0 58.0 3448.582929879776 5308.758721982575
0 60.0 3441.9038103276976 5297.855787028459
0 62.0 3435.224690775619 5286.952852074344
0 64.0 3428.5455712235394 5276.049917120228
0 66.0 3421.8664516714607 5265.146982166113
0 68.0 3415.187332119381 5254.244047211998
0 70.0 3408.5082125673025 5243.341112257883
0 72.0 3401.829093015223 5232.438177303768
0 74.0 3395.1499734631443 5221.535242349652
0 76.0 3388.470853911065 5210.632307395537
0 78.0 3381.7917343589866 5199.729372441421
0 80.0 3375.1126148069075 5188.826437487307
0 82.0 3368.433495254828 5177.923502533191
0 84.0 3361.7543757027497 5167.020567579076
0 86.0 3355.0752561506706 5156.117632624961
0 88.0 3348.3961365985915 5145.214697670845
0 90.0 3341.7170170465124 5134.31176271673
0 92.0 3335.0378974944333 5123.408827762614
0 94.0 3328.3587779423547 5112.5058928085
0 96.0 3321.679658390275 5101.602957854384
0 98.0 3315.000538838196 5090.700022900269
0 100.0 3308.3214192861174 5079.797087946154
0 102.0 3301.6422997340383 5068.8941529920385
0 104.0 3294.963180181959 5057.991218037923
0 106.0 3288.2840606298805 5047.088283083808
0 108.0 3281.6049410778014 5036.185348129693
0 110.0 3274.9258215257223 5025.282413175577
0 112.0 3268.246701973643 5014.379478221462
0 114.0 3261.567582421564 5003.476543267347
0 116.0 3254.888462869485 4992.5736083132315
0 118.0 3248.209343317406 4981.670673359116
0 120.0 3241.530223765327 4970.767738405001
0 122.0 3234.851104213248 4959.864803450886
0 124.0 3228.1719846611695 4948.96186849677
0 126.0 3221.49286510909 4938.058933542655
0 128.0 3214.8137455570113 4927.15599858854
0 130.0 3208.134626004932 4916.2530636344245
0 132.0 3201.455506452853 4905.350128680309
0 134.0 3194.776386900774 4894.447193726194
0 136.0 3188.0972673486954 4883.544258772079
0 138.0 3181.418147796616 4872.641323817963
