#Node Time X Y
0 0.0 4159.1323905875615 7541.108719085245
0 2.0 4109.149265000978 7539.809813162608
0 4.0 4059.1661394143953 7538.510907239973
0 6.0 4009.183013827812 7537.212001317337
0 8.0 3959.199888241229 7535.9130953947015
0 10.0 3909.2167626546457 7534.614189472065
0 12.0 3859.2336370680628 7533.315283549428
0 14.0 3809.2505114814794 7532.016377626793
0 16.0 3759.2673858948965 7530.717471704157
0 18.0 3709.2842603083127 7529.418565781521
0 20.0 3659.3011347217303 7528.119659858885
0 22.0 3609.318009135147 7526.820753936249
0 24.0 3559.334883548564 7525.521848013612
0 26.0 3509.3517579619806 7524.222942090977
0 28.0 3459.368632375398 7522.9240361683405
0 30.0 3409.3855067888144 7521.625130245705
0 32.0 3359.4023812022315 7520.326224323068
0 34.0 3309.4192556156486 7519.027318400433
0 36.0 3259.436130029065 7517.728412477796
0 38.0 3209.453004442482 7516.42950655516
0 40.0 3159.469878855899 7515.130600632525
0 42.0 3109.486753269316 7513.831694709888
0 44.0 3059.5036276827327 7512.532788787253
0 46.0 3009.5205020961494 7511.233882864616
0 48.0 2959.5373765095665 7509.9349769419805
0 50.0 2909.554250922983 7508.636071019345
0 52.0 2859.5711253364 7507.337165096708
0 54.0 2809.587999749817 7506.038259174072
0 56.0 2759.604874163234 7504.739353251436
0 58.0 2752.4342947133287 7512.545010210186
0 60.0 2779.510362963019 7527.633596720994
0 62.0 2806.586431212709 7542.722183231803
0 64.0 2833.6624994624 7557.810769742611
0 66.0 2860.73856771209 7572.899356253418
0 68.0 2887.8146359617804 7587.987942764226
0 70.0 2914.890704211471 7603.076529275035
0 72.0 2941.9667724611613 7618.165115785843
0 74.0 2969.042840710852 7633.253702296652
0 76.0 2996.1189089605423 7648.342288807459
0 78.0 3023.194977210233 7663.430875318268
0 80.0 3050.2710454599232 7678.519461829075
0 82.0 3077.347113709614 7693.608048339884
0 84.0 3104.423181959304 7708.696634850692
0 86.0 3131.4992502089945 7723.785221361501
0 88.0 3158.5753184586856 7738.873807872307
0 90.0 3185.651386708376 7753.962394383116
0 92.0 3212.727454958066 7769.050980893924
0 94.0 3239.8035232077564 7784.139567404733
0 96.0 3266.8795914574466 7799.228153915541
0 98.0 3293.955659707138 7814.316740426349
0 100.0 3321.031727956828 7829.405326937156
0 102.0 3348.1077962065183 7844.493913447965
0 104.0 3375.1838644562085 7859.582499958773
0 106.0 3402.2599327058992 7874.6710864695815
0 108.0 3429.3360009555895 7889.759672980389
0 110.0 3456.4120692052797 7904.8482594911975
0 112.0 3483.4881374549705 7919.936846002006
0 114.0 3510.564205704661 7935.0254325128135
0 116.0 3537.640273954352 7950.114019023622
0 118.0 3560.9711583988214 7944.565573949716
0 120.0 3581.306192282614 7922.509137316729
0 122.0 3601.6412261664063 7900.452700683741
0 124.0 3621.976260050199 7878.3962640507525
0 126.0 3642.311293933991 7856.339827417764
0 128.0 3662.6463278177835 7834.283390784775
0 130.0 3682.981361701576 7812.226954151789
0 132.0 3703.316395585368 7790.1705175188
0 134.0 3723.65142946916 7768.114080885813
0 136.0 3743.9864633529533 7746.057644252825
0 138.0 3764.321497236745 7724.001207619836
0 140.0 3784.6565311205377 7701.944770986847
0 142.0 3804.9915650043295 7679.88833435386
0 144.0 3825.326598888122 7657.831897720871
0 146.0 3845.661632771915 7635.775461087884
0 148.0 3865.9966666557066 7613.7190244548965
0 150.0 3886.331700539499 7591.662587821907
0 152.0 3906.6667344232915 7569.60615118892
0 154.0 3927.0017683070837 7547.549714555932
0 156.0 3947.336802190876 7525.493277922943
0 158.0 3967.6718360746686 7503.436841289956
0 160.0 3988.006869958461 7481.380404656968
1 0.0 6105.322055028673 3080.8450405874196
1 2.0 6060.679877398044 3083.7060079644584
1 4.0 6016.037699767413 3086.566975341497
1 6.0 5971.395522136783 3089.4279427185347
1 8.0 5926.753344506153 3092.2889100955736
1 10.0 5882.111166875522 3095.149877472612
1 12.0 5837.468989244892 3098.0108448496503
1 14.0 5792.826811614263 3100.871812226689
1 16.0 5748.184633983632 3103.7327796037275
1 18.0 5703.542456353001 3106.593746980766
1 20.0 5658.900278722371 3109.454714357804
1 22.0 5614.258101091741 3112.3156817348427
1 24.0 5569.615923461111 3115.1766491118815
1 26.0 5524.973745830482 3118.03761648892
1 28.0 5480.331568199851 3120.8985838659582
1 30.0 5435.689390569221 3123.7595512429966
1 32.0 5391.047212938591 3126.6205186200355
1 34.0 5346.40503530796 3129.481485997074
1 36.0 5301.76285767733 3132.3424533741118
1 38.0 5257.120680046701 3135.2034207511506
1 40.0 5212.47850241607 3138.064388128189
1 42.0 5167.83632478544 3140.925355505228
1 44.0 5123.19414715481 3143.786322882266
1 46.0 5078.55196952418 3146.647290259304
1 48.0 5057.992009773556 3179.7485152892204
1 50.0 5050.092172035818 3228.7471694302817
1 52.0 5042.192334298081 3277.745823571343
1 54.0 5034.292496560343 3326.744477712404
1 56.0 5026.392658822606 3375.743131853466
1 58.0 5018.492821084868 3424.741785994527
1 60.0 5010.592983347131 3473.740440135588
1 62.0 5002.693145609393 3522.7390942766488
1 64.0 4994.793307871656 3571.7377484177105
1 66.0 4986.893470133918 3620.7364025587717
1 68.0 4978.993632396181 3669.7350566998334
1 70.0 4971.093794658443 3718.733710840894
1 72.0 4963.193956920706 3767.7323649819555
1 74.0 4955.294119182967 3816.7310191230167
1 76.0 4947.39428144523 3865.729673264078
1 78.0 4939.494443707493 3914.7283274051388
1 80.0 4931.594605969755 3963.7269815462005
1 82.0 4923.694768232017 4012.725635687262
1 84.0 4915.79493049428 4061.724289828323
1 86.0 4907.895092756542 4110.722943969385
1 88.0 4899.995255018805 4159.7215981104455
1 90.0 4892.095417281067 4208.720252251507
1 92.0 4884.19557954333 4257.718906392568
1 94.0 4876.295741805592 4306.71756053363
1 96.0 4868.395904067855 4355.7162146746905
1 98.0 4860.496066330117 4404.714868815752
1 100.0 4852.596228592381 4453.713522956814
1 102.0 4844.696390854642 4502.712177097874
1 104.0 4836.796553116905 4551.7108312389355
1 106.0 4828.896715379167 4600.709485379997
1 108.0 4799.061314855652 4609.654699460498
1 110.0 4757.694297822685 4597.543653659573
1 112.0 4716.327280789719 4585.432607858648
1 114.0 4674.960263756753 4573.321562057723
1 116.0 4633.593246723787 4561.210516256799
1 118.0 4592.226229690821 4549.099470455873
1 120.0 4550.859212657855 4536.988424654948
1 122.0 4509.492195624888 4524.877378854023
1 124.0 4468.125178591922 4512.766333053098
1 126.0 4426.758161558957 4500.655287252173
1 128.0 4385.39114452599 4488.544241451248
1 130.0 4344.024127493024 4476.433195650324
1 132.0 4302.657110460058 4464.322149849399
1 134.0 4261.290093427092 4452.211104048474
1 136.0 4219.923076394126 4440.100058247548
1 138.0 4178.556059361159 4427.989012446624
1 140.0 4137.189042328193 4415.877966645699
1 142.0 4095.822025295227 4403.766920844774
1 144.0 4054.455008262261 4391.655875043849
1 146.0 4013.087991229295 4379.544829242925
1 148.0 3971.720974196329 4367.433783441999
1 150.0 3930.3539571633623 4355.322737641074
1 152.0 3888.9869401303963 4343.211691840149
1 154.0 3847.61992309743 4331.100646039225
1 156.0 3806.252906064464 4318.989600238299
1 158.0 3764.8858890314973 4306.878554437375
1 160.0 3723.5188719985313 4294.76750863645
2 0.0 4069.8707373213297 7287.563725118737
2 2.0 4039.874763766019 7288.055223307052
2 4.0 4009.8787902107088 7288.546721495368
2 6.0 3979.8828166553985 7289.038219683684
2 8.0 3951.0646053163296 7298.658122056307
2 10.0 3923.2312140733893 7315.911004806733
2 12.0 3895.3978228304495 7333.163887557158
2 14.0 3867.5644315875097 7350.416770307585
2 16.0 3839.731040344569 7367.66965305801
2 18.0 3811.897649101629 7384.922535808437
2 20.0 3784.064257858689 7402.1754185588625
2 22.0 3756.2308666157496 7419.428301309288
2 24.0 3728.3974753728094 7436.681184059715
2 26.0 3700.564084129869 7453.93406681014
2 28.0 3672.7306928869293 7471.186949560566
2 30.0 3644.897301643989 7488.439832310993
2 32.0 3617.063910401049 7505.692715061419
2 34.0 3589.230519158109 7522.945597811845
2 36.0 3561.397127915169 7540.198480562271
2 38.0 3533.5637366722294 7557.451363312697
2 40.0 3505.730345429289 7574.704246063124
2 42.0 3477.896954186349 7591.9571288135485
2 44.0 3450.063562943409 7609.210011563975
2 46.0 3422.230171700469 7626.462894314402
2 48.0 3394.3967804575286 7643.715777064826
2 50.0 3366.563389214589 7660.968659815253
2 52.0 3338.729997971649 7678.22154256568
2 54.0 3310.8966067287092 7695.474425316105
2 56.0 3283.063215485769 7712.727308066531
2 58.0 3255.2298242428287 7729.9801908169575
2 60.0 3227.396432999889 7747.233073567383
2 62.0 3199.5630417569487 7764.48595631781
2 64.0 3171.729650514009 7781.738839068235
2 66.0 3143.896259271069 7798.991721818661
2 68.0 3120.430048817392 7788.875860429095
2 70.0 3100.6155834658957 7755.874828448071
2 72.0 3080.801118114399 7722.873796467045
2 74.0 3060.986652762903 7689.872764486021
2 76.0 3041.1721874114064 7656.871732504995
