ID,time,x,y
0,0.0,7383.196793741698,5633.246212156255
0,6.0,7429.995184814078,5465.919983028952
0,12.0,7476.79357588646,5298.593753901648
0,18.0,7523.591966958842,5131.267524774345
0,24.0,7570.390358031222,4963.941295647041
0,30.0,7617.188749103603,4796.615066519737
0,36.0,7663.987140175985,4629.288837392434
0,42.0,7710.785531248366,4461.962608265132
0,48.0,7757.583922320747,4294.636379137828
0,54.0,7804.382313393128,4127.310150010525
0,60.0,7851.18070446551,3959.983920883221
0,66.0,7817.401544036616,4082.667578835652
0,72.0,7772.235344431979,4246.334784736638
0,78.0,7727.069144827342,4410.001990637624
0,84.0,7681.902945222704,4573.669196538609
0,90.0,7636.736745618066,4737.336402439594
0,96.0,7591.57054601343,4901.00360834058
0,102.0,7546.404346408794,5064.670814241566
0,108.0,7501.238146804157,5228.338020142552
0,114.0,7456.071947199518,5392.005226043537
0,120.0,7410.905747594881,5555.672431944523
0,126.0,7365.739547990243,5719.339637845508
0,132.0,7320.573348385607,5883.006843746493
0,138.0,7275.40714878097,6046.67404964748
0,144.0,7230.240949176332,6210.341255548466
0,150.0,7185.074749571695,6374.008461449451
0,156.0,7139.908549967058,6537.675667350436
0,162.0,7094.74235036242,6701.342873251422
0,168.0,7049.576150757784,6865.010079152408
0,174.0,7036.210895717664,6720.479762128965
0,180.0,7023.848059877291,6566.234541396717
0,186.0,7011.485224036918,6411.989320664468
0,192.0,6999.122388196545,6257.744099932221
0,198.0,6986.75955235617,6103.498879199971
0,204.0,6974.396716515797,5949.253658467722
0,210.0,6962.033880675424,5795.008437735474
0,216.0,6949.671044835051,5640.763217003225
0,222.0,6937.3082089946765,5486.517996270976
0,228.0,6924.945373154304,5332.272775538728
0,234.0,6912.5825373139305,5178.027554806479
0,240.0,6900.2197014735575,5023.782334074231
0,246.0,6887.8568656331845,4869.537113341981
0,252.0,6875.49402979281,4715.291892609734
0,258.0,6863.131193952437,4561.046671877485
0,264.0,6850.768358112064,4406.801451145236
0,270.0,6838.40552227169,4252.556230412987
0,276.0,6826.042686431317,4098.311009680739
0,282.0,6809.0364432281785,3947.312279636074
0,288.0,6628.931879297148,3910.345582113425
0,294.0,6448.827315366117,3873.378884590776
0,300.0,6268.722751435085,3836.4121870681274
0,306.0,6088.618187504053,3799.445489545477
0,312.0,5908.513623573022,3762.478792022828
0,318.0,5728.40905964199,3725.512094500179
0,324.0,5548.30449571096,3688.54539697753
0,330.0,5368.199931779927,3651.57869945488
0,336.0,5188.095367848897,3614.612001932232
0,342.0,5007.990803917865,3577.645304409582
0,348.0,4827.886239986834,3540.678606886933
0,354.0,4647.781676055802,3503.711909364284
0,360.0,4467.67711212477,3466.7452118416345
0,366.0,4287.572548193739,3429.7785143189853
0,372.0,4107.467984262707,3392.811816796336
0,378.0,3927.363420331676,3355.845119273687
0,384.0,3747.2588564006446,3318.878421751038
0,390.0,3567.154292469613,3281.9117242283887
0,396.0,3621.301468963391,3363.299840828848
0,402.0,3730.0681900663594,3472.284277687105
0,408.0,3838.834911169327,3581.268714545361
