#Node Time X Y
0 0.0 7468.712780014385 7835.770205476664
0 2.0 7565.795209456821 7784.217493341055
0 4.0 7662.877638899256 7732.664781205448
0 6.0 7759.960068341692 7681.112069069841
0 8.0 7857.042497784127 7629.559356934232
0 10.0 7954.124927226562 7578.006644798624
0 12.0 8051.207356668999 7526.453932663016
0 14.0 8137.448567358857 7469.337787978327
0 16.0 8128.436126529887 7363.339937521143
0 18.0 8119.423685700916 7257.342087063959
0 20.0 8110.411244871945 7151.344236606776
0 22.0 8101.398804042975 7045.346386149593
0 24.0 8092.386363214005 6939.348535692409
0 26.0 8083.373922385033 6833.350685235226
0 28.0 8074.361481556063 6727.352834778043
0 30.0 8065.349040727093 6621.354984320859
0 32.0 8056.336599898121 6515.357133863676
0 34.0 7993.203068618811 6449.545450644321
0 36.0 7907.089298174318 6400.79712898278
0 38.0 7820.975527729826 6352.048807321238
0 40.0 7734.8617572853345 6303.300485659696
0 42.0 7648.747986840843 6254.552163998154
0 44.0 7562.634216396351 6205.803842336612
0 46.0 7476.520445951859 6157.055520675071
0 48.0 7390.406675507366 6108.3071990135295
0 50.0 7304.2929050628745 6059.558877351988
0 52.0 7218.179134618384 6010.810555690446
0 54.0 7132.726606237697 6021.751104997514
0 56.0 7047.721769520129 6073.103798928085
0 58.0 6962.716932802561 6124.456492858656
0 60.0 6877.712096084995 6175.809186789227
0 62.0 6792.7072593674275 6227.161880719798
0 64.0 6707.70242264986 6278.514574650369
0 66.0 6622.697585932292 6329.86726858094
0 68.0 6537.692749214726 6381.219962511511
0 70.0 6452.687912497158 6432.572656442081
0 72.0 6367.6830757795915 6483.925350372652
0 74.0 6302.728203511817 6463.936269081091
0 76.0 6255.7663644417635 6379.92438449875
0 78.0 6208.80452537171 6295.91249991641
0 80.0 6161.8426863016575 6211.90061533407
0 82.0 6114.880847231604 6127.88873075173
0 84.0 6067.919008161552 6043.87684616939
0 86.0 6020.957169091498 5959.86496158705
0 88.0 5973.995330021446 5875.85307700471
0 90.0 5927.033490951392 5791.841192422369
0 92.0 5880.071651881339 5707.829307840029
0 94.0 5850.48417504166 5626.09901177187
0 96.0 5930.288272304687 5558.733937040273
0 98.0 6010.092369567712 5491.3688623086755
0 100.0 6089.896466830738 5424.003787577078
0 102.0 6169.700564093764 5356.638712845481
0 104.0 6249.50466135679 5289.273638113883
0 106.0 6329.308758619816 5221.908563382286
0 108.0 6409.112855882842 5154.543488650688
0 110.0 6488.916953145868 5087.178413919091
0 112.0 6568.7210504088935 5019.813339187494
0 114.0 6593.623756916276 4934.7844938954195
0 116.0 6575.696620941634 4835.975733371126
0 118.0 6557.7694849669915 4737.166972846831
0 120.0 6539.84234899235 4638.358212322537
0 122.0 6521.915213017708 4539.549451798242
0 124.0 6503.988077043066 4440.740691273948
0 126.0 6486.060941068425 4341.9319307496535
0 128.0 6468.133805093782 4243.12317022536
0 130.0 6450.20666911914 4144.314409701065
0 132.0 6432.279533144499 4045.5056491767714
0 134.0 6487.220087678825 3993.436592610009
0 136.0 6589.980907675576 3972.0410078559607
0 138.0 6692.741727672328 3950.6454231019125
0 140.0 6795.502547669082 3929.249838347865
0 142.0 6898.263367665833 3907.854253593817
0 144.0 7001.024187662586 3886.4586688397685
0 146.0 7103.785007659338 3865.0630840857207
0 148.0 7206.54582765609 3843.667499331673
0 150.0 7309.306647652842 3822.271914577625
0 152.0 7403.714268041644 3794.3195065269706
0 154.0 7397.629415026011 3687.4857809360765
0 156.0 7391.544562010378 3580.652055345183
0 158.0 7385.459708994744 3473.8183297542882
0 160.0 7379.374855979111 3366.9846041633946
1 0.0 4685.046770967519 3279.17986968083
1 2.0 4767.577106938452 3315.764509347072
1 4.0 4850.107442909385 3352.3491490133133
1 6.0 4932.637778880318 3388.9337886795547
1 8.0 5015.168114851251 3425.5184283457966
1 10.0 5097.698450822184 3462.1030680120384
1 12.0 5174.665543186173 3505.2215134035127
1 14.0 5205.20213240129 3602.8707161612333
1 16.0 5235.738721616406 3700.519918918954
1 18.0 5266.275310831523 3798.1691216766744
1 20.0 5296.811900046639 3895.8183244343945
1 22.0 5327.348489261755 3993.4675271921146
1 24.0 5357.885078476871 4091.116729949835
1 26.0 5388.421667691988 4188.765932707555
1 28.0 5418.9582569071035 4286.415135465276
1 30.0 5449.49484612222 4384.064338222996
1 32.0 5483.524712541328 4416.934849819441
1 34.0 5524.550909709626 4320.066688416768
1 36.0 5565.577106877923 4223.198527014093
1 38.0 5606.603304046221 4126.3303656114185
1 40.0 5647.629501214518 4029.4622042087444
1 42.0 5688.655698382816 3932.59404280607
1 44.0 5729.6818955511135 3835.7258814033958
1 46.0 5770.708092719412 3738.857720000721
1 48.0 5811.734289887709 3641.9895585980466
1 50.0 5852.760487056006 3545.121397195372
1 52.0 5842.306757243106 3601.9641083220454
1 54.0 5821.093416220408 3690.933306880191
1 56.0 5799.880075197707 3779.9025054383364
1 58.0 5778.666734175009 3868.871703996483
1 60.0 5757.453393152309 3957.8409025546284
1 62.0 5736.240052129611 4046.810101112774
1 64.0 5715.0267111069115 4135.7792996709195
1 66.0 5693.813370084213 4224.748498229066
1 68.0 5672.600029061514 4313.717696787212
1 70.0 5651.386688038815 4402.686895345358
1 72.0 5630.173347016116 4491.6560939035035
1 74.0 5539.252106839417 4515.901842368921
1 76.0 5440.045788510488 4532.454935499603
1 78.0 5340.839470181558 4549.0080286302855
1 80.0 5241.633151852629 4565.5611217609685
1 82.0 5142.426833523699 4582.114214891651
1 84.0 5043.220515194771 4598.667308022333
1 86.0 4944.014196865842 4615.220401153015
1 88.0 4844.8078785369125 4631.773494283698
1 90.0 4745.601560207983 4648.32658741438
1 92.0 4646.395241879054 4664.879680545062
1 94.0 4689.827465906898 4758.4922949369875
1 96.0 4740.574121857559 4856.05648239575
1 98.0 4791.320777808219 4953.620669854514
1 100.0 4842.067433758879 5051.1848573132775
1 102.0 4892.814089709539 5148.749044772041
1 104.0 4943.560745660199 5246.313232230804
1 106.0 4994.30740161086 5343.877419689567
1 108.0 5045.0540575615205 5441.441607148331
1 110.0 5095.800713512181 5539.005794607095
1 112.0 5052.951504460124 5630.221448737397
1 114.0 4994.619140500793 5720.386892744039
1 116.0 4936.286776541462 5810.552336750681
1 118.0 4877.954412582131 5900.717780757323
1 120.0 4819.622048622799 5990.883224763966
1 122.0 4761.2896846634685 6081.048668770607
1 124.0 4702.957320704138 6171.214112777248
1 126.0 4644.624956744807 6261.3795567838915
1 128.0 4586.292592785476 6351.545000790533
1 130.0 4544.253072903428 6336.905891197854
1 132.0 4515.753157451047 6235.172582984511
1 134.0 4487.253241998664 6133.439274771168
1 136.0 4458.753326546282 6031.7059665578245
