ID,time,x,y
0,0.0,4653.170434208397,9134.629873304477
0,4.0,4748.502026642097,9219.51900221787
0,8.0,4823.381780975238,9304.896144674474
0,12.0,4759.789462080406,9393.577452104391
0,16.0,4696.197143185574,9482.258759534308
0,20.0,4632.604824290742,9570.940066964224
0,24.0,4569.012505395909,9659.621374394144
0,28.0,4505.420186501077,9748.30268182406
0,32.0,4441.8278676062455,9836.98398925398
0,36.0,4378.235548711414,9925.665296683894
0,40.0,4314.64322981658,9985.653395886187
0,44.0,4251.050910921744,9896.972088456265
0,48.0,4307.934118072981,9997.650493199051
0,52.0,4369.197022318371,9894.787229388165
0,56.0,4430.459926563761,9787.224951975377
0,60.0,4491.722830809151,9679.662674562587
0,64.0,4552.98573505454,9572.1003971498
0,68.0,4614.248639299929,9464.538119737015
0,72.0,4675.511543545319,9356.975842324227
0,76.0,4736.774447790709,9249.41356491144
0,80.0,4783.016387819803,9137.776585352023
0,84.0,4827.333536765868,9025.61747217689
0,88.0,4871.650685711935,8913.458359001756
0,92.0,4915.967834658001,8801.299245826622
0,96.0,4960.284983604067,8689.140132651486
0,100.0,5004.602132550133,8576.981019476352
0,104.0,5048.9192814962,8464.821906301218
0,108.0,5093.236430442265,8352.662793126083
0,112.0,5075.852189545592,8356.497044116544
0,116.0,5016.355365582302,8439.499368890269
0,120.0,4956.858541619011,8522.501693663993
0,124.0,4897.36171765572,8605.504018437718
0,128.0,4837.864893692429,8688.506343211444
0,132.0,4778.368069729138,8771.508667985168
0,136.0,4718.871245765848,8854.510992758893
0,140.0,4659.374421802557,8937.513317532617
0,144.0,4599.877597839267,9020.515642306342
0,148.0,4540.380773875976,9103.517967080068
0,152.0,4448.412309602811,9056.746704715117
0,156.0,4348.442452042723,8977.99770734687
0,160.0,4248.472594482636,8899.248709978629
0,164.0,4148.502736922548,8820.499712610386
0,168.0,4048.53287936246,8741.750715242142
0,172.0,3948.563021802373,8663.0017178739
0,176.0,3848.593164242285,8584.252720505658
0,180.0,3748.623306682197,8505.503723137415
0,184.0,3649.321068398638,8446.680568330808
0,188.0,3550.058105307814,8389.029625493687
0,192.0,3450.795142216989,8331.378682656565
0,196.0,3351.532179126165,8273.727739819442
0,200.0,3252.26921603534,8216.07679698232
0,204.0,3153.006252944516,8158.425854145196
0,208.0,3053.7432898536917,8100.774911308074
0,212.0,2954.4803267628668,8043.123968470951
0,216.0,2906.3248675056266,7989.018655658691
0,220.0,3026.513698668888,7946.592382632307
0,224.0,3146.7025298321496,7904.166109605922
0,228.0,3266.8913609954107,7861.739836579536
0,232.0,3387.080192158672,7819.313563553153
0,236.0,3507.2690233219337,7776.887290526767
0,240.0,3627.4578544851943,7734.461017500383
0,244.0,3747.646685648456,7692.034744473998
0,248.0,3828.5616812703,7711.048057199435
0,252.0,3847.298566726743,7827.332168122431
0,256.0,3866.035452183186,7943.6162790454255
0,260.0,3884.772337639629,8059.900389968421
0,264.0,3903.509223096072,8176.184500891415
0,268.0,3922.246108552516,8292.46861181441
0,272.0,3940.982994008959,8408.752722737405
0,276.0,3959.719879465402,8525.0368336604
0,280.0,3978.456764921845,8641.320944583396
0,284.0,3956.497669934553,8565.729417531533
0,288.0,3929.865492750488,8468.104986540808
0,292.0,3903.233315566423,8370.480555550082
0,296.0,3876.601138382358,8272.856124559357
0,300.0,3849.968961198293,8175.231693568633
0,304.0,3823.336784014228,8077.607262577909
0,308.0,3796.7046068301634,7979.982831587184
0,312.0,3770.072429646099,7882.358400596458
0,316.0,3743.4402524620346,7784.733969605733
0,320.0,3716.2997335575087,7687.153066467922
1,0.0,8675.40956172307,5806.835056657847
1,4.0,8771.337683045296,5846.183504256837
1,8.0,8867.265804367522,5885.531951855827
1,12.0,8963.193925689748,5924.880399454818
1,16.0,9059.122047011975,5964.228847053808
1,20.0,9155.0501683342,6003.577294652799
1,24.0,9097.500170865998,6050.066572164409
