#Node Time X Y
0 0.0 1342.4438065847326 6479.066564974558
0 2.0 1377.4066420551837 6508.172057201509
0 4.0 1412.369477525635 6537.2775494284615
0 6.0 1447.3323129960863 6566.383041655412
0 8.0 1482.2951484665373 6595.488533882364
0 10.0 1517.2579839369885 6624.594026109316
0 12.0 1551.112242993854 6654.033969253399
0 14.0 1534.567609176384 6698.678958921747
0 16.0 1518.022975358914 6743.323948590094
0 18.0 1501.478341541444 6787.968938258442
0 20.0 1484.9337077239743 6832.613927926791
0 22.0 1468.3890739065046 6877.258917595138
0 24.0 1451.8444400890348 6921.903907263486
0 26.0 1435.2998062715649 6966.548896931834
0 28.0 1418.7551724540951 7011.193886600182
0 30.0 1402.2105386366252 7055.83887626853
0 32.0 1385.6659048191555 7100.483865936878
0 34.0 1369.1212710016855 7145.128855605226
0 36.0 1352.5766371842158 7189.773845273574
0 38.0 1336.0320033667458 7234.418834941922
0 40.0 1319.487369549276 7279.06382461027
0 42.0 1302.9427357318061 7323.708814278617
0 44.0 1286.3981019143364 7368.353803946965
0 46.0 1269.8534680968664 7412.998793615313
0 48.0 1253.3088342793967 7457.643783283661
0 50.0 1236.7642004619267 7502.288772952009
0 52.0 1220.2195666444568 7546.933762620357
0 54.0 1203.3690882857866 7590.103971693532
0 56.0 1170.2046707306883 7554.608461041026
0 58.0 1137.0402531755906 7519.112950388521
0 60.0 1103.8758356204926 7483.6174397360155
0 62.0 1070.7114180653946 7448.12192908351
0 64.0 1037.5470005102968 7412.626418431006
0 66.0 1004.3825829551987 7377.1309077785
0 68.0 971.2181654001006 7341.635397125993
0 70.0 938.0537478450027 7306.139886473487
0 72.0 904.8893302899048 7270.644375820983
0 74.0 871.7249127348069 7235.148865168479
0 76.0 838.5604951797089 7199.653354515973
0 78.0 805.3960776246109 7164.157843863468
0 80.0 772.231660069513 7128.662333210961
0 82.0 739.067242514415 7093.166822558456
0 84.0 705.9028249593171 7057.671311905951
0 86.0 672.7384074042191 7022.1758012534465
0 88.0 639.5739898491212 6986.68029060094
0 90.0 606.4095722940232 6951.184779948435
0 92.0 573.2451547389252 6915.68926929593
0 94.0 540.0807371838273 6880.193758643424
0 96.0 527.6902284765838 6878.500003133505
0 98.0 542.5137043853075 6921.086813750074
0 100.0 557.3371802940311 6963.67362436664
0 102.0 572.1606562027548 7006.260434983209
0 104.0 586.9841321114785 7048.847245599776
0 106.0 601.8076080202022 7091.434056216344
0 108.0 616.6310839289259 7134.020866832912
0 110.0 631.4545598376496 7176.60767744948
0 112.0 646.2780357463732 7219.194488066048
0 114.0 661.1015116550969 7261.781298682616
0 116.0 675.9249875638207 7304.368109299184
0 118.0 690.7484634725444 7346.954919915752
0 120.0 705.5719393812681 7389.541730532319
0 122.0 720.3954152899917 7432.128541148887
0 124.0 735.2188911987154 7474.715351765455
0 126.0 750.0423671074391 7517.302162382023
0 128.0 764.8658430161627 7559.888972998591
0 130.0 779.6893189248864 7602.475783615158
0 132.0 794.5127948336102 7645.062594231727
0 134.0 809.3362707423339 7687.649404848295
0 136.0 824.1597466510575 7730.236215464863
0 138.0 838.9832225597812 7772.823026081431
0 140.0 854.3425145754923 7811.102755875371
0 142.0 871.2551783076917 7836.895930220061
0 144.0 888.1678420398912 7862.689104564752
0 146.0 905.0805057720908 7888.482278909441
0 148.0 921.9931695042903 7914.275453254131
0 150.0 938.9058332364897 7940.068627598821
0 152.0 955.8184969686893 7965.861801943511
0 154.0 972.7311607008887 7991.6549762882005
0 156.0 989.6438244330883 8017.44815063289
0 158.0 1006.5564881652878 8043.241324977581
0 160.0 1023.4691518974872 8069.034499322271
1 0.0 6877.559640667334 8028.174827011688
1 2.0 6884.904910782309 8070.450646647538
1 4.0 6892.250180897285 8112.726466283386
1 6.0 6899.59545101226 8155.002285919237
1 8.0 6906.9407211272355 8197.278105555084
1 10.0 6914.285991242211 8239.553925190936
1 12.0 6921.631261357186 8281.829744826784
1 14.0 6928.976531472161 8324.105564462634
1 16.0 6936.321801587136 8366.381384098482
1 18.0 6943.667071702112 8408.657203734332
1 20.0 6951.012341817088 8450.933023370182
1 22.0 6958.357611932062 8493.208843006032
1 24.0 6965.702882047039 8535.48466264188
1 26.0 6973.048152162013 8577.76048227773
1 28.0 6980.3934222769885 8620.03630191358
1 30.0 6987.738692391965 8662.312121549428
1 32.0 6995.083962506939 8704.587941185278
1 34.0 6996.267252169809 8748.001050389761
1 36.0 6983.538534605438 8793.98183744088
1 38.0 6970.809817041069 8839.962624492002
1 40.0 6958.0810994767 8885.943411543121
1 42.0 6945.35238191233 8931.924198594243
1 44.0 6932.623664347961 8977.90498564536
1 46.0 6919.894946783592 9023.885772696482
1 48.0 6907.166229219221 9069.866559747603
1 50.0 6894.437511654853 9115.847346798722
1 52.0 6881.708794090483 9161.828133849842
1 54.0 6868.980076526113 9207.808920900963
1 56.0 6856.251358961744 9253.789707952083
1 58.0 6843.522641397374 9299.770495003202
1 60.0 6830.7939238330055 9345.751282054323
1 62.0 6818.065206268635 9391.732069105445
1 64.0 6805.336488704266 9437.712856156562
1 66.0 6792.607771139897 9483.693643207684
1 68.0 6779.879053575527 9529.674430258805
1 70.0 6767.150336011158 9575.655217309923
1 72.0 6754.421618446788 9621.636004361044
1 74.0 6741.692900882418 9667.616791412165
1 76.0 6718.688629514567 9693.43744726311
1 78.0 6676.3506152478 9681.326250399652
1 80.0 6634.012600981034 9669.215053536194
1 82.0 6591.674586714267 9657.10385667274
1 84.0 6549.336572447501 9644.992659809282
1 86.0 6506.998558180732 9632.881462945825
1 88.0 6464.660543913965 9620.770266082367
1 90.0 6422.322529647198 9608.659069218911
1 92.0 6379.984515380432 9596.547872355455
1 94.0 6337.646501113665 9584.436675491997
1 96.0 6295.308486846898 9572.32547862854
1 98.0 6252.97047258013 9560.214281765082
1 100.0 6210.632458313364 9548.103084901624
1 102.0 6168.294444046596 9535.991888038168
1 104.0 6125.95642977983 9523.88069117471
1 106.0 6083.618415513063 9511.769494311255
1 108.0 6041.280401246295 9499.658297447797
1 110.0 5998.942386979528 9487.54710058434
1 112.0 5956.604372712762 9475.435903720883
1 114.0 5914.266358445994 9463.324706857426
1 116.0 5871.928344179228 9451.213509993968
1 118.0 5829.59032991246 9439.102313130512
1 120.0 5787.252315645693 9426.991116267054
1 122.0 5781.577989867942 9444.14488395042
1 124.0 5796.665358007135 9477.870640472094
1 126.0 5811.752726146329 9511.59639699377
1 128.0 5826.840094285524 9545.322153515444
1 130.0 5841.927462424717 9579.04791003712
1 132.0 5857.014830563911 9612.773666558796
1 134.0 5872.102198703105 9646.499423080473
1 136.0 5887.1895668423 9680.225179602148
1 138.0 5902.2769349814935 9713.950936123823
1 140.0 5917.364303120687 9747.676692645498
1 142.0 5932.451671259882 9781.402449167173
1 144.0 5947.539039399075 9815.12820568885
1 146.0 5962.626407538269 9848.853962210527
1 148.0 5977.713775677463 9882.579718732202
1 150.0 5992.801143816657 9916.305475253877
1 152.0 6007.888511955851 9950.031231775552
1 154.0 6022.975880095045 9983.756988297228
1 156.0 6038.063248234239 9982.517255181096
1 158.0 6053.150616373432 9948.791498659422
1 160.0 6068.237984512625 9915.065742137747
2 0.0 5161.661478309119 5893.002356367239
2 2.0 5195.235415662137 5873.21564057298
2 4.0 5229.423254784063 5848.2441898550915
2 6.0 5263.611093905989 5823.272739137204
2 8.0 5297.798933027915 5798.301288419314
2 10.0 5331.986772149841 5773.329837701425
2 12.0 5366.174611271768 5748.358386983537
2 14.0 5400.362450393694 5723.386936265648
2 16.0 5434.5502895156205 5698.415485547759
2 18.0 5468.738128637547 5673.44403482987
2 20.0 5502.925967759473 5648.472584111982
2 22.0 5537.1138068814 5623.501133394093
2 24.0 5571.301646003327 5598.529682676205
2 26.0 5605.489485125252 5573.558231958315
2 28.0 5639.677324247179 5548.586781240428
2 30.0 5673.865163369104 5523.615330522539
2 32.0 5708.053002491031 5498.64387980465
2 34.0 5742.2408416129565 5473.672429086761
2 36.0 5776.4286807348835 5448.700978368873
2 38.0 5810.616519856811 5423.729527650984
2 40.0 5844.804358978737 5398.758076933095
2 42.0 5878.992198100663 5373.786626215207
2 44.0 5913.180037222589 5348.815175497319
2 46.0 5947.367876344515 5323.843724779429
2 48.0 5961.885106999817 5305.510277644546
2 50.0 5914.930518132459 5307.920985879214
2 52.0 5867.9759292651 5310.331694113881
2 54.0 5821.0213403977405 5312.742402348548
2 56.0 5774.066751530381 5315.153110583216
2 58.0 5727.112162663022 5317.563818817884
2 60.0 5680.157573795663 5319.974527052551
2 62.0 5633.202984928304 5322.385235287218
2 64.0 5586.248396060946 5324.795943521885
2 66.0 5539.293807193587 5327.2066517565545
2 68.0 5492.339218326229 5329.617359991222
2 70.0 5445.384629458869 5332.028068225889
2 72.0 5398.430040591511 5334.438776460556
2 74.0 5351.475451724151 5336.8494846952235
2 76.0 5304.5208628567925 5339.260192929892
2 78.0 5257.566273989433 5341.670901164559
2 80.0 5210.611685122074 5344.081609399226
2 82.0 5163.657096254716 5346.492317633893
2 84.0 5116.7025073873565 5348.903025868562
2 86.0 5069.747918519997 5351.313734103229
2 88.0 5022.79332965264 5353.724442337896
2 90.0 4975.838740785281 5356.135150572564
2 92.0 4987.296984501739 5392.4914272595
2 94.0 5000.360020410339 5429.780300103828
2 96.0 5013.4230563189385 5467.069172948155
2 98.0 5026.4860922275375 5504.358045792483
2 100.0 5039.549128136138 5541.64691863681
2 102.0 5052.612164044738 5578.935791481138
2 104.0 5065.675199953338 5616.224664325466
2 106.0 5078.738235861938 5653.5135371697925
2 108.0 5091.801271770538 5690.802410014121
2 110.0 5104.864307679138 5728.091282858448
2 112.0 5117.927343587737 5765.3801557027755
2 114.0 5130.9903794963375 5802.669028547103
2 116.0 5144.053415404937 5839.957901391431
2 118.0 5157.116451313537 5877.2467742357585
2 120.0 5170.179487222137 5914.535647080085
2 122.0 5183.242523130737 5951.824519924414
2 124.0 5196.305559039336 5989.113392768741
2 126.0 5209.368594947937 6026.402265613069
2 128.0 5222.431630856537 6063.691138457396
2 130.0 5235.494666765137 6100.980011301724
2 132.0 5248.5577026737365 6138.268884146051
2 134.0 5261.620738582336 6175.557756990379
2 136.0 5274.683774490935 6212.846629834706
2 138.0 5287.746810399535 6250.135502679033
2 140.0 5300.809846308136 6287.424375523361
2 142.0 5283.91523526604 6289.566569194458
2 144.0 5251.842482400857 6273.901580546467
2 146.0 5219.769729535674 6258.236591898477
2 148.0 5187.6969766704915 6242.571603250486
2 150.0 5155.624223805308 6226.906614602496
2 152.0 5123.551470940125 6211.241625954506
2 154.0 5091.478718074942 6195.576637306516
2 156.0 5059.405965209759 6179.911648658526
2 158.0 5027.333212344576 6164.246660010535
2 160.0 4995.260459479393 6148.581671362545
3 0.0 9551.009966323873 7134.997209748292
3 2.0 9560.308285222052 7175.132457815369
3 4.0 9569.606604120232 7215.267705882444
3 6.0 9578.904923018412 7255.40295394952
3 8.0 9588.203241916592 7295.538202016597
3 10.0 9597.501560814773 7335.673450083674
3 12.0 9606.799879712953 7375.808698150749
3 14.0 9616.098198611133 7415.943946217825
3 16.0 9625.396517509313 7456.079194284901
3 18.0 9634.694836407492 7496.214442351978
