ID,time,x,y
0,0.0,6820.9477271781,3048.1141740700964
0,8.0,7051.63055000208,2937.567598544937
0,16.0,7282.31337282606,2827.021023019778
0,24.0,7512.99619565004,2716.47444749462
0,32.0,7729.414276592815,2887.3738804686327
0,40.0,7945.467188106555,3065.478174146344
0,48.0,8161.520099620295,3243.582467824055
0,56.0,8377.573011134034,3421.686761501765
0,64.0,8593.625922647774,3599.7910551794766
0,72.0,8809.678834161514,3777.8953488571874
0,80.0,9025.731745675252,3955.999642534898
0,88.0,9101.509021593369,3960.20602126957
0,96.0,9022.269381510445,3772.239907903112
0,104.0,8943.02974142752,3584.273794536653
0,112.0,8863.790101344595,3396.307681170196
0,120.0,8784.550461261671,3208.341567803737
0,128.0,8705.310821178748,3020.375454437279
0,136.0,8626.071181095822,2832.409341070821
0,144.0,8546.831541012898,2644.4432277043625
0,152.0,8352.416345966889,2671.3102615158487
0,160.0,8155.052721009207,2703.6769039670453
0,168.0,7957.689096051527,2736.043546418242
0,176.0,7760.325471093844,2768.4101888694386
0,184.0,7562.961846136162,2800.7768313206343
0,192.0,7365.598221178481,2833.143473771831
0,200.0,7168.234596220799,2865.510116223028
0,208.0,7123.850207851755,2956.791660950545
0,216.0,7248.521331991851,3113.179354857849
0,224.0,7373.192456131948,3269.5670487651523
0,232.0,7497.863580272045,3425.954742672456
0,240.0,7622.534704412143,3582.34243657976
0,248.0,7747.20582855224,3738.730130487064
0,256.0,7871.876952692337,3895.1178243943673
0,264.0,7996.548076832434,4051.505518301671
0,272.0,8160.665133668142,4165.433601967764
0,280.0,8325.791984360636,4278.274743314254
0,288.0,8490.918835053131,4391.115884660744
0,296.0,8656.045685745627,4503.957026007234
0,304.0,8821.172536438122,4616.798167353724
0,312.0,8986.299387130617,4729.639308700214
0,320.0,9151.42623782311,4842.480450046704
0,328.0,9368.05275524263,4897.7466132718
0,336.0,9641.590934314629,4889.38736136825
0,344.0,9915.129113386622,4881.028109464701
0,352.0,9806.965916346917,4872.535409617145
0,360.0,9527.096570403564,4863.982678986419
0,368.0,9247.227224460215,4855.429948355693
0,376.0,8967.357878516867,4846.877217724968
0,384.0,8687.488532573516,4838.324487094243
0,392.0,8407.619186630167,4829.771756463518
0,400.0,8127.749840686817,4821.219025832792
0,408.0,7880.007613284948,4857.1527779294
0,416.0,7769.469631623502,5083.073512530138
0,424.0,7658.931649962055,5308.994247130875
0,432.0,7548.3936683006095,5534.914981731612
0,440.0,7437.855686639164,5760.835716332349
0,448.0,7327.317704977718,5986.756450933087
0,456.0,7216.779723316272,6212.677185533825
0,464.0,7106.241741654825,6438.597920134562
0,472.0,6989.26035409024,6619.113264031426
0,480.0,6869.380437773356,6779.203256422757
0,488.0,6749.5005214564735,6939.293248814089
0,496.0,6629.620605139589,7099.383241205419
0,504.0,6509.740688822707,7259.473233596749
0,512.0,6389.860772505823,7419.563225988081
0,520.0,6269.98085618894,7579.653218379412
0,528.0,6175.728355270984,7747.205653088492
0,536.0,6190.922028168706,7946.627698770199
0,544.0,6206.115701066427,8146.049744451907
0,552.0,6221.30937396415,8345.471790133615
0,560.0,6236.503046861872,8544.893835815323
0,568.0,6251.696719759593,8744.31588149703
0,576.0,6266.890392657315,8943.737927178738
0,584.0,6282.084065555036,9143.159972860443
0,592.0,6374.312574442443,9036.75305921067
0,600.0,6501.194757241012,8792.770763032897
0,608.0,6628.07694003958,8548.788466855125
0,616.0,6754.959122838147,8304.806170677351
0,624.0,6881.841305636715,8060.82387449958
0,632.0,7008.723488435283,7816.841578321807
0,640.0,7135.605671233851,7572.859282144034
1,0.0,545.4032578003615,8326.949914383242
1,8.0,641.490108388503,8149.042831554538
1,16.0,764.396140712627,8008.56969876188
1,24.0,1012.7360174601578,8043.175892072423
1,32.0,1261.0758942076884,8077.782085382965
1,40.0,1509.4157709552192,8112.388278693506
1,48.0,1757.7556477027497,8146.994472004049
1,56.0,2006.095524450281,8181.600665314591
1,64.0,2254.435401197811,8216.206858625133
1,72.0,2502.775277945342,8250.813051935675
1,80.0,2419.3133988188533,8167.237817396544
1,88.0,2176.9302637175665,8027.057876540261
1,96.0,1934.5471286162792,7886.877935683977
1,104.0,1692.163993514992,7746.697994827693
1,112.0,1449.7808584137051,7606.518053971411
1,120.0,1207.3977233124178,7466.338113115126
1,128.0,965.0145882111308,7326.158172258843
1,136.0,783.7140595360119,7256.436891503562
1,144.0,888.0980915183322,7516.252160237164
1,152.0,992.4821235006524,7776.067428970767
1,160.0,1096.8661554829728,8035.882697704368
1,168.0,1201.2501874652933,8295.697966437972
1,176.0,1305.6342194476135,8555.513235171573
1,184.0,1410.018251429934,8815.328503905175
1,192.0,1514.4022834122543,9075.143772638778
1,200.0,1719.2012928104216,9189.334751426051
1,208.0,1972.0955098049783,9233.7768676802
1,216.0,2224.989726799535,9278.218983934348
1,224.0,2477.8839437940924,9322.661100188496
1,232.0,2730.778160788649,9367.10321644264
1,240.0,2983.6723777832062,9411.545332696787
1,248.0,3236.5665947777625,9455.987448950937
1,256.0,3417.318115894041,9451.722013040682
1,264.0,3260.6568188205606,9219.650390477183
1,272.0,3103.99552174708,8987.578767913685
1,280.0,2947.3342246735983,8755.507145350188
1,288.0,2790.672927600118,8523.43552278669
1,296.0,2634.011630526637,8291.363900223192
1,304.0,2477.350333453156,8059.292277659694
1,312.0,2320.689036379676,7827.220655096196
1,320.0,2250.000296477709,7940.331161920554
1,328.0,2220.4893578476867,8218.771648382517
1,336.0,2190.9784192176644,8497.212134844482
1,344.0,2161.4674805876416,8775.652621306446
1,352.0,2131.9565419576197,9054.09310776841
1,360.0,2102.4456033275974,9332.533594230374
1,368.0,2072.9346646975746,9610.974080692336
1,376.0,2064.6206827380897,9796.486551035809
1,384.0,2155.445287161895,9547.372848547771
1,392.0,2246.2698915857004,9298.259146059738
1,400.0,2337.0944960095057,9049.1454435717
1,408.0,2427.919100433311,8800.031741083665
1,416.0,2518.7437048571164,8550.91803859563
1,424.0,2609.5683092809218,8301.804336107594
1,432.0,2700.392913704728,8052.690633619558
1,440.0,2712.167327318481,8160.512982506488
1,448.0,2686.0795072756086,8439.295022181592
1,456.0,2659.991687232736,8718.077061856693
1,464.0,2633.9038671898643,8996.859101531794
1,472.0,2607.816047146992,9275.641141206896
1,480.0,2581.7282271041195,9554.423180882
1,488.0,2555.6404070612475,9833.2052205571
1,496.0,2529.552587018375,9888.012739767795
1,504.0,2503.4647669755027,9609.230700092694
1,512.0,2477.37694693263,9330.44866041759
1,520.0,2451.2891268897574,9051.666620742488
1,528.0,2425.201306846885,8772.884581067385
1,536.0,2399.113486804013,8494.102541392282
1,544.0,2373.0256667611407,8215.320501717179
1,552.0,2346.937846718268,7936.538462042076
1,560.0,2195.220755020578,7807.763509412965
1,568.0,2029.808310013652,7695.341434014803
1,576.0,1864.3958650067248,7582.919358616638
1,584.0,1698.9834199997986,7470.497283218474
1,592.0,1533.570974992872,7358.075207820309
1,600.0,1368.1585299859453,7245.653132422146
1,608.0,1202.7460849790189,7133.231057023982
1,616.0,1011.2667461363768,7098.631442798387
1,624.0,780.9631535431347,7179.941265236105
1,632.0,550.6595609498924,7261.251087673821
1,640.0,320.35596835665007,7342.56091011154
2,0.0,5834.643886233752,2878.061792001229
2,8.0,5931.309093470741,3053.1498775748346
2,16.0,6027.974300707729,3228.23796314844
2,24.0,6124.639507944717,3403.326048722045
2,32.0,6221.304715181705,3578.4141342956505
2,40.0,6281.196625822526,3535.892971796974
2,48.0,6314.9616724537,3338.763771458732
2,56.0,6348.726719084874,3141.6345711204904
2,64.0,6382.4917657160495,2944.505370782249
2,72.0,6416.256812347224,2747.376170444008
2,80.0,6450.021858978399,2550.2469701057657
2,88.0,6483.786905609573,2353.117769767524
2,96.0,6527.149706945003,2184.1324677222974
2,104.0,6674.323692663837,2319.557051633906
2,112.0,6821.497678382671,2454.981635545514
2,120.0,6968.671664101506,2590.406219457123
2,128.0,7115.845649820341,2725.8308033687317
2,136.0,7263.019635539175,2861.25538728034
2,144.0,7410.19362125801,2996.6799711919484
2,152.0,7557.367606976845,3132.1045551035563
2,160.0,7727.000120646497,3144.7755524305394
2,168.0,7912.589074449093,3070.232006590156
2,176.0,8098.17802825169,2995.6884607497727
2,184.0,8283.766982054289,2921.1449149093896
2,192.0,8469.355935856885,2846.601369069006
2,200.0,8654.944889659484,2772.057823228623
2,208.0,8840.53384346208,2697.51427738824
2,216.0,9001.115722757479,2615.137793648226
2,224.0,8891.216213170786,2448.038727844121
2,232.0,8781.316703584092,2280.939662040016
2,240.0,8671.4171939974,2113.840596235912
2,248.0,8561.517684410708,1946.741530431807
2,256.0,8451.618174824016,1779.6424646277023
2,264.0,8341.718665237324,1612.5433988235973
2,272.0,8231.819155650632,1445.444333019493
2,280.0,8301.741839505143,1393.7805368499296
2,288.0,8499.425437632543,1424.1317317424623
2,296.0,8697.109035759942,1454.4829266349952
2,304.0,8894.792633887344,1484.8341215275284
2,312.0,9092.476232014742,1515.185316420061
2,320.0,9290.159830142144,1545.5365113125945
2,328.0,9487.843428269543,1575.8877062051274
2,336.0,9675.11743055808,1585.053650428292
2,344.0,9749.799216616471,1365.0757968347234
2,352.0,9824.481002674873,1145.097943241155
2,360.0,9899.162788733263,925.1200896475864
2,368.0,9973.84457479166,705.1422360540179
2,376.0,9958.222633026162,505.04378365267866
2,384.0,9893.927509143625,315.66021244089586
2,392.0,9829.632385261086,126.276641229113
2,400.0,9765.337261378549,63.10692998267032
2,408.0,9701.042137496008,252.49050119445465
2,416.0,9636.747013613469,441.87407240623895
2,424.0,9572.451889730932,631.2576436180233
2,432.0,9508.156765848393,820.6412148298077
2,440.0,9443.861641965854,1010.024786041592
2,448.0,9379.566518083317,1199.4083572533762
2,456.0,9315.271394200778,1388.7919284651605
2,464.0,9457.134441766226,1308.284862529103
2,472.0,9640.261932178662,1173.7567180527094
2,480.0,9823.3894225911,1039.2285735763153
2,488.0,9992.86253054914,904.244559218161
2,496.0,9792.29719114346,756.9063147210803
2,504.0,9591.731851737775,609.5680702239994
2,512.0,9391.166512332096,462.22982572691865
2,520.0,9190.601172926416,314.8915812298378
2,528.0,8990.035833520735,167.55333673275703
2,536.0,8789.470494115052,20.21509223567616
2,544.0,8593.772773515188,123.54732798461303
2,552.0,8398.849100454085,266.7411215126907
2,560.0,8203.92542739298,409.9349150407684
2,568.0,8009.001754331875,553.128708568846
2,576.0,7814.078081270773,696.3225020969237
2,584.0,7619.154408209669,839.5162956250015
2,592.0,7424.230735148566,982.7100891530793
2,600.0,7249.172668644905,1005.2040784325848
2,608.0,7109.005645275859,815.706449726528
2,616.0,6968.838621906814,626.2088210204713
2,624.0,6828.671598537769,436.7111923144147
2,632.0,6688.504575168724,247.21356360835804
2,640.0,6548.337551799679,57.7159349023013
3,0.0,8724.075443434926,4184.880189674587
3,8.0,8959.640951395988,4033.5233548138954
3,16.0,9195.206459357049,3882.1665199532017
3,24.0,9430.77196731811,3730.809685092509
3,32.0,9666.337475279171,3579.452850231816
3,40.0,9901.902983240232,3428.096015371123
3,48.0,9901.808220570503,3301.9754675584377
3,56.0,9733.54714345546,3193.863442657944
3,64.0,9565.286066340415,3085.7514177574485
3,72.0,9397.024989225374,2977.639392856953
3,80.0,9228.763912110328,2869.527367956459
3,88.0,9060.502834995285,2761.415343055964
3,96.0,8892.241757880241,2653.303318155469
3,104.0,8750.983977712754,2543.650196946807
3,112.0,8905.852549781788,2417.096945762576
3,120.0,9060.72112185082,2290.543694578345
3,128.0,9215.589693919852,2163.9904433941138
3,136.0,9370.458265988882,2037.437192209882
3,144.0,9525.326838057914,1910.883941025651
3,152.0,9680.195410126946,1784.3306898414198
3,160.0,9835.063982195978,1657.7774386571884
3,168.0,9997.722118501177,1549.5690277433066
3,176.0,9818.57667076259,1452.7644143288849
3,184.0,9639.431223024,1355.959800914463
3,192.0,9460.28577528541,1259.1551875000407
