#Node Time X Y
2 88.0 1616.0207144493274 1611.8918213561883
2 90.0 1539.964883141514 1643.0478051877785
2 92.0 1465.2559527296414 1649.7260894337373
2 94.0 1390.5470223177686 1656.404373679696
2 96.0 1315.8380919058957 1663.0826579256545
2 98.0 1241.1291614940233 1669.7609421716131
2 100.0 1166.4202310821504 1676.4392264175717
2 102.0 1091.7113006702778 1683.1175106635305
2 104.0 1017.0023702584049 1689.795794909489
2 106.0 942.2934398465321 1696.4740791554475
2 108.0 867.5845094346594 1703.152363401406
2 110.0 792.8755790227865 1709.8306476473647
2 112.0 718.1666486109139 1716.5089318933233
2 114.0 643.4577181990411 1723.1872161392819
2 116.0 569.8914092106546 1731.1060168912877
2 118.0 551.368974461371 1798.7846236007776
2 120.0 532.8465397120874 1866.4632303102676
2 122.0 514.3241049628039 1934.1418370197573
2 124.0 495.80167021352025 2001.820443729247
2 126.0 477.2792354642366 2069.499050438737
2 128.0 458.756800714953 2137.1776571482264
2 130.0 440.2343659656694 2204.856263857716
2 132.0 421.7119312163858 2272.534870567206
2 134.0 403.1894964671021 2340.213477276696
2 136.0 384.6670617178185 2407.8920839861853
2 138.0 366.1446269685349 2475.5706906956752
2 140.0 347.6221922192513 2543.249297405165
2 142.0 329.0997574699677 2610.9279041146547
2 144.0 310.5773227206841 2678.606510824144
2 146.0 323.1064524353055 2760.751902950604
2 148.0 344.9779404626918 2847.249858155047
2 150.0 366.849428490078 2933.7478133594896
2 152.0 388.7209165174643 3020.2457685639324
2 154.0 410.5924045448505 3106.7437237683753
2 156.0 432.46389257223683 3193.2416789728186
2 158.0 454.3353805996231 3279.7396341772615
2 160.0 476.2068686270093 3366.2375893817043
3 0.0 4815.793358499068 6281.975640073508
3 2.0 4812.325039571617 6366.019581836985
3 4.0 4808.856720644166 6450.063523600463
3 6.0 4805.388401716715 6534.107465363941
3 8.0 4801.920082789264 6618.151407127418
3 10.0 4798.451763861813 6702.195348890896
3 12.0 4785.6532991553095 6716.140894130502
3 14.0 4760.396446476507 6636.485220181085
3 16.0 4735.139593797705 6556.82954623167
3 18.0 4709.882741118901 6477.173872282256
3 20.0 4684.6258884400995 6397.51819833284
3 22.0 4659.369035761298 6317.862524383425
3 24.0 4634.112183082494 6238.2068504340095
3 26.0 4608.855330403691 6158.551176484594
3 28.0 4583.598477724889 6078.895502535179
3 30.0 4558.341625046087 5999.239828585764
3 32.0 4533.084772367284 5919.584154636349
3 34.0 4507.827919688481 5839.928480686934
3 36.0 4493.809480615029 5832.606901548308
3 38.0 4492.913432078531 5909.745307117173
3 40.0 4492.017383542034 5986.883712686039
3 42.0 4491.121335005536 6064.022118254904
3 44.0 4490.225286469038 6141.16052382377
3 46.0 4489.329237932541 6218.298929392635
3 48.0 4488.4331893960425 6295.4373349615
3 50.0 4487.537140859546 6372.575740530365
3 52.0 4486.641092323048 6449.714146099231
3 54.0 4485.74504378655 6526.852551668097
3 56.0 4484.848995250053 6603.990957236962
3 58.0 4483.952946713555 6681.1293628058265
3 60.0 4483.0568981770575 6758.267768374692
3 62.0 4446.934570717698 6785.027212467605
3 64.0 4375.373303378684 6761.103557421509
3 66.0 4303.81203603967 6737.179902375415
3 68.0 4232.250768700655 6713.256247329319
3 70.0 4160.68950136164 6689.332592283225
3 72.0 4089.1282340226253 6665.408937237129
3 74.0 4017.566966683611 6641.485282191034
3 76.0 3946.0056993445965 6617.561627144938
3 78.0 3874.444432005582 6593.6379720988425
3 80.0 3802.883164666567 6569.714317052748
3 82.0 3731.321897327553 6545.790662006653
3 84.0 3659.7606299885383 6521.867006960558
3 86.0 3588.1993626495237 6497.943351914462
3 88.0 3518.188832199502 6468.147822152957
3 90.0 3452.945607054832 6420.3008616930365
3 92.0 3387.7023819101623 6372.453901233119
3 94.0 3322.4591567654925 6324.606940773198
3 96.0 3257.215931620822 6276.759980313279
3 98.0 3191.9727064761523 6228.913019853359
3 100.0 3126.729481331482 6181.066059393441
3 102.0 3061.486256186812 6133.219098933521
3 104.0 2996.2430310421423 6085.372138473602
3 106.0 2930.999805897472 6037.525178013681
3 108.0 2865.756580752802 5989.678217553763
3 110.0 2800.5133556081323 5941.831257093843
3 112.0 2735.270130463462 5893.984296633924
3 114.0 2680.252215663765 5846.88203331778
3 116.0 2626.5546711983025 5799.875930996606
3 118.0 2572.85712673284 5752.869828675432
3 120.0 2519.159582267377 5705.863726354257
3 122.0 2465.462037801914 5658.857624033082
3 124.0 2411.764493336452 5611.8515217119075
3 126.0 2358.0669488709887 5564.845419390733
3 128.0 2304.3694044055264 5517.839317069558
3 130.0 2250.6718599400633 5470.833214748383
3 132.0 2196.9743154746006 5423.82711242721
3 134.0 2143.276771009138 5376.821010106035
3 136.0 2089.5792265436753 5329.81490778486
3 138.0 2035.8816820782126 5282.8088054636855
3 140.0 1982.1841376127497 5235.802703142511
3 142.0 2039.2923654113245 5261.362129271314
3 144.0 2112.4882922694796 5297.457219381783
3 146.0 2185.6842191276346 5333.55230949225
3 148.0 2258.8801459857905 5369.647399602718
3 150.0 2332.0760728439454 5405.742489713186
3 152.0 2405.271999702101 5441.837579823654
3 154.0 2478.4679265602563 5477.932669934121
3 156.0 2551.6638534184117 5514.027760044588
3 158.0 2624.8597802765667 5550.122850155057
3 160.0 2698.055707134722 5586.217940265524
4 0.0 2623.2020840544956 8680.305230615852
4 2.0 2553.133713594248 8651.039262951315
4 4.0 2483.0653431340006 8621.77329528678
4 6.0 2412.996972673753 8592.507327622245
4 8.0 2342.928602213506 8563.241359957708
4 10.0 2272.8602317532586 8533.975392293172
4 12.0 2202.791861293011 8504.709424628636
4 14.0 2132.7234908327637 8475.4434569641
4 16.0 2062.6551203725166 8446.177489299564
4 18.0 1992.5867499122692 8416.91152163503
4 20.0 1922.5183794520217 8387.645553970493
4 22.0 1852.4500089917742 8358.379586305957
4 24.0 1782.381638531527 8329.11361864142
4 26.0 1712.3132680712795 8299.847650976884
4 28.0 1762.741819389451 8259.486754582767
4 30.0 1827.7517883448807 8217.783253024352
4 32.0 1892.7617573003108 8176.079751465937
4 34.0 1957.7717262557408 8134.376249907522
4 36.0 2022.7816952111705 8092.672748349105
4 38.0 2087.7916641666006 8050.969246790689
4 40.0 2152.8016331220306 8009.265745232274
4 42.0 2217.8116020774605 7967.562243673859
4 44.0 2282.8215710328905 7925.858742115443
4 46.0 2347.8315399883204 7884.155240557027
4 48.0 2412.8415089437503 7842.451738998612
4 50.0 2477.85147789918 7800.748237440197
4 52.0 2542.86144685461 7759.044735881782
4 54.0 2587.4222708836373 7829.5590978150285
4 56.0 2630.788511979278 7906.628919403467
4 58.0 2674.1547530749194 7983.6987409919075
4 60.0 2717.5209941705602 8060.768562580346
4 62.0 2760.887235266201 8137.838384168786
4 64.0 2804.2534763618423 8214.908205757227
4 66.0 2847.619717457483 8291.978027345665
4 68.0 2890.985958553124 8369.047848934106
4 70.0 2934.3521996487652 8446.117670522544
4 72.0 2977.718440744406 8523.187492110983
4 74.0 3021.084681840047 8600.257313699423
4 76.0 3081.8174383706196 8650.411082100769
4 78.0 3152.454966404952 8685.213621431429
4 80.0 3223.0924944392837 8720.01616076209
4 82.0 3293.7300224736155 8754.818700092752
4 84.0 3364.3675505079473 8789.621239423413
4 86.0 3435.00507854228 8824.423778754073
4 88.0 3505.642606576612 8859.226318084735
4 90.0 3576.2801346109436 8894.028857415396
4 92.0 3646.917662645276 8928.831396746056
4 94.0 3717.5551906796077 8963.633936076718
4 96.0 3788.19271871394 8998.43647540738
4 98.0 3858.830246748272 9033.23901473804
4 100.0 3929.467774782604 9068.0415540687
4 102.0 3995.6721132111506 9105.807987111493
4 104.0 4061.5818708897 9143.771367749643
4 106.0 4127.491628568248 9181.734748387795
4 108.0 4193.401386246799 9219.698129025946
4 110.0 4259.311143925348 9257.661509664098
4 112.0 4325.220901603897 9295.62489030225
4 114.0 4391.130659282446 9333.5882709404
4 116.0 4457.040416960996 9371.55165157855
4 118.0 4522.9501746395445 9409.515032216701
4 120.0 4588.859932318094 9447.478412854853
4 122.0 4654.769689996643 9485.441793493002
4 124.0 4720.679447675192 9523.405174131154
4 126.0 4786.589205353742 9561.368554769304
4 128.0 4779.512433684519 9502.46243913036
4 130.0 4753.0801303229 9417.867191236834
4 132.0 4726.64782696128 9333.271943343309
4 134.0 4700.215523599661 9248.67669544978
4 136.0 4673.783220238041 9164.081447556255
4 138.0 4647.350916876421 9079.486199662728
4 140.0 4620.918613514801 8994.890951769201
4 142.0 4594.486310153183 8910.295703875674
4 144.0 4568.054006791563 8825.700455982147
4 146.0 4541.621703429943 8741.10520808862
4 148.0 4515.189400068323 8656.509960195093
4 150.0 4535.639299705835 8595.45448216093
4 152.0 4601.613185416371 8557.256807017557
4 154.0 4667.587071126907 8519.059131874179
4 156.0 4733.560956837444 8480.861456730803
4 158.0 4799.534842547981 8442.663781587426
4 160.0 4865.508728258517 8404.46610644405
5 0.0 7255.186944986781 7705.637822352959
5 2.0 7189.853956604657 7664.779883998378
5 4.0 7124.520968222532 7623.921945643797
5 6.0 7059.187979840408 7583.064007289216
5 8.0 6993.854991458284 7542.2060689346345
5 10.0 6928.522003076161 7501.348130580053
5 12.0 6863.189014694036 7460.490192225472
5 14.0 6797.8560263119125 7419.63225387089
5 16.0 6732.523037929788 7378.77431551631
5 18.0 6667.190049547664 7337.916377161729
5 20.0 6601.85706116554 7297.058438807147
5 22.0 6540.319566076506 7335.359899499289
5 24.0 6480.093817627515 7401.019352344001
5 26.0 6419.868069178525 7466.678805188713
5 28.0 6359.642320729535 7532.338258033424
5 30.0 6299.416572280546 7597.997710878137
5 32.0 6239.1908238315555 7663.657163722848
5 34.0 6178.965075382565 7729.31661656756
5 36.0 6118.739326933575 7794.976069412272
5 38.0 6058.513578484584 7860.635522256984
5 40.0 5998.287830035595 7926.294975101696
5 42.0 5938.062081586605 7991.954427946407
5 44.0 5894.7616955026015 7986.301360968804
5 46.0 5867.1187128814445 7914.678132128077
5 48.0 5839.475730260287 7843.05490328735
5 50.0 5811.83274763913 7771.431674446623
5 52.0 5784.189765017973 7699.808445605897
5 54.0 5756.546782396814 7628.18521676517
5 56.0 5728.903799775658 7556.561987924442
5 58.0 5701.2608171545 7484.938759083716
5 60.0 5673.617834533343 7413.31553024299
5 62.0 5645.974851912186 7341.692301402262
5 64.0 5618.331869291028 7270.069072561535
5 66.0 5590.688886669871 7198.445843720808
5 68.0 5563.045904048713 7126.822614880081
5 70.0 5588.576909668898 7072.765202882434
5 72.0 5668.581156867954 7036.702810932565
5 74.0 5748.585404067009 7000.640418982694
5 76.0 5828.589651266064 6964.578027032826
5 78.0 5908.593898465118 6928.515635082955
5 80.0 5988.598145664175 6892.453243133086
5 82.0 6068.602392863229 6856.390851183216
5 84.0 6148.606640062285 6820.328459233346
5 86.0 6228.61088726134 6784.266067283475
5 88.0 6308.615134460395 6748.203675333607
5 90.0 6388.6193816594505 6712.141283383737
5 92.0 6461.797648541337 6687.6434578338785
5 94.0 6472.697282165172 6768.658006499821
5 96.0 6483.596915789006 6849.672555165763
5 98.0 6494.49654941284 6930.687103831705
5 100.0 6505.396183036675 7011.701652497648
5 102.0 6516.295816660509 7092.71620116359
5 104.0 6527.195450284344 7173.730749829531
5 106.0 6538.095083908178 7254.745298495474
5 108.0 6548.994717532012 7335.7598471614165
5 110.0 6559.894351155846 7416.774395827358
5 112.0 6570.793984779681 7497.7889444933
5 114.0 6581.693618403515 7578.803493159242
5 116.0 6592.593252027349 7659.818041825184
5 118.0 6605.4406004618195 7741.538298742558
5 120.0 6618.590536382993 7823.368191056747
5 122.0 6631.740472304165 7905.198083370935
5 124.0 6644.8904082253375 7987.027975685123
5 126.0 6658.040344146511 8068.8578679993125
5 128.0 6671.1902800676835 8150.687760313501
5 130.0 6684.3402159888565 8232.51765262769
5 132.0 6697.490151910029 8314.347544941877
5 134.0 6710.640087831202 8396.177437256067
5 136.0 6723.790023752375 8478.007329570255
5 138.0 6736.9399596735475 8559.837221884443
5 140.0 6750.0898955947205 8641.667114198632
5 142.0 6775.565602529447 8709.16826899163
5 144.0 6804.1254390385675 8773.084115968652
5 146.0 6832.685275547688 8836.999962945674
5 148.0 6861.245112056808 8900.915809922695
5 150.0 6889.804948565928 8964.831656899718
5 152.0 6918.364785075048 9028.747503876739
5 154.0 6946.924621584167 9092.663350853762
5 156.0 6975.484458093288 9156.579197830783
5 158.0 7004.044294602408 9220.495044807803
5 160.0 7032.604131111528 9284.410891784826
6 0.0 5094.759057206312 8957.332633999475
6 2.0 5042.463331756979 9021.897624168641
6 4.0 4990.167606307647 9086.462614337805
6 6.0 4937.871880858313 9151.02760450697
6 8.0 4885.57615540898 9215.592594676134
6 10.0 4833.280429959648 9280.1575848453
6 12.0 4780.984704510314 9344.722575014466
6 14.0 4728.688979060982 9409.287565183631
6 16.0 4676.393253611649 9473.852555352796
6 18.0 4624.097528162316 9538.417545521961
6 20.0 4571.801802712984 9602.982535691126
6 22.0 4519.506077263651 9667.547525860293
6 24.0 4555.014337326271 9745.629052088567
6 26.0 4597.703118058512 9824.815946894229
6 28.0 4640.391898790753 9904.002841699887
6 30.0 4683.080679522994 9983.189736505548
6 32.0 4725.769460255234 9937.623368688794
6 34.0 4768.458240987475 9858.436473883134
6 36.0 4811.147021719715 9779.249579077474
6 38.0 4853.835802451955 9700.062684271816
6 40.0 4896.524583184195 9620.875789466156
6 42.0 4939.213363916436 9541.688894660496
6 44.0 4981.902144648675 9462.501999854838
6 46.0 4932.719582668075 9480.287700783967
6 48.0 4861.764815798646 9521.054531199132
6 50.0 4790.810048929215 9561.821361614295
6 52.0 4719.855282059783 9602.588192029458
6 54.0 4648.900515190353 9643.355022444623
6 56.0 4577.945748320923 9684.121852859786
6 58.0 4506.990981451491 9724.888683274952
6 60.0 4436.036214582061 9765.655513690115
6 62.0 4365.08144771263 9806.42234410528
6 64.0 4294.126680843199 9847.189174520445
6 66.0 4223.171913973768 9887.956004935608
6 68.0 4152.2171471043375 9928.72283535077
6 70.0 4077.788230882089 9943.046079299036
6 72.0 4000.9279820027195 9938.863165676317
6 74.0 3924.0677331233496 9934.6802520536
6 76.0 3847.20748424398 9930.497338430881
6 78.0 3770.3472353646102 9926.314424808163
6 80.0 3693.486986485241 9922.131511185446
6 82.0 3616.6267376058713 9917.948597562725
6 84.0 3539.766488726502 9913.765683940008
6 86.0 3462.9062398471324 9909.582770317289
6 88.0 3386.045990967763 9905.39985669457
6 90.0 3309.1857420883925 9901.216943071851
6 92.0 3232.325493209023 9897.034029449133
6 94.0 3155.4652443296536 9892.851115826415
6 96.0 3103.2582139292335 9844.574095029837
6 98.0 3067.700726725762 9766.518133088155
6 100.0 3032.143239522289 9688.46217114647
6 102.0 2996.585752318818 9610.406209204788
6 104.0 2961.0282651153457 9532.350247263104
6 106.0 2925.470777911874 9454.294285321423
6 108.0 2889.913290708402 9376.238323379739
6 110.0 2854.35580350493 9298.182361438056
6 112.0 2818.798316301458 9220.126399496374
6 114.0 2783.240829097986 9142.07043755469
6 116.0 2747.6833418945143 9064.014475613007
6 118.0 2712.125854691042 8985.958513671325
6 120.0 2685.417032981183 8919.30670419897
6 122.0 2659.2904987570664 8853.405346336885
6 124.0 2633.163964532949 8787.503988474798
6 126.0 2607.037430308832 8721.602630612711
6 128.0 2580.910896084715 8655.701272750624
6 130.0 2554.784361860598 8589.79991488854
6 132.0 2528.657827636481 8523.898557026452
6 134.0 2502.531293412364 8457.997199164365
6 136.0 2476.404759188247 8392.095841302278
6 138.0 2450.2782249641305 8326.194483440191
6 140.0 2424.1516907400137 8260.293125578106
6 142.0 2398.0251565158965 8194.391767716019
6 144.0 2371.8986222917792 8128.490409853932
6 146.0 2345.772088067663 8062.589051991846
6 148.0 2286.282100525192 8001.199619832527
6 150.0 2220.063273195182 7940.720166172661
6 152.0 2153.844445865172 7880.240712512796
6 154.0 2087.6256185351617 7819.761258852932
6 156.0 2021.4067912051516 7759.281805193066
6 158.0 1955.1879638751416 7698.802351533201
6 160.0 1888.9691365451313 7638.322897873335
7 0.0 2485.1960295815325 2252.3863765454116
7 2.0 2556.5235700763096 2238.9315342244813
7 4.0 2558.9189850048956 2187.31033838973
7 6.0 2526.36803661936 2116.3400329008978
7 8.0 2493.817088233825 2045.369727412065
7 10.0 2461.266139848289 1974.3994219232322
7 12.0 2428.7151914627534 1903.4291164343997
7 14.0 2396.164243077218 1832.4588109455672
7 16.0 2363.6132946916828 1761.4885054567344
7 18.0 2331.0623463061474 1690.5181999679019
7 20.0 2298.5113979206117 1619.547894479069
7 22.0 2265.9604495350764 1548.5775889902366
7 24.0 2233.409501149541 1477.6072835014038
7 26.0 2200.8585527640053 1406.6369780125713
7 28.0 2168.30760437847 1335.6666725237387
7 30.0 2090.6371495352355 1304.485173664992
7 32.0 2005.3803343618397 1279.9937352235947
7 34.0 1920.1235191884437 1255.5022967821974
7 36.0 1834.8667040150476 1231.0108583407998
7 38.0 1749.6098888416514 1206.5194198994022
7 40.0 1664.3530736682555 1182.027981458005
7 42.0 1579.0962584948595 1157.5365430166075
7 44.0 1493.8394433214635 1133.04510457521
7 46.0 1408.5826281480674 1108.5536661338126
7 48.0 1323.3258129746714 1084.062227692415
7 50.0 1238.0689978012754 1059.5707892510177
7 52.0 1191.9177179173657 1099.0930624662678
7 54.0 1173.7689565345313 1184.4539907905228
7 56.0 1155.6201951516969 1269.8149191147777
7 58.0 1137.4714337688624 1355.1758474390326
7 60.0 1119.322672386028 1440.5367757632878
7 62.0 1101.1739110031938 1525.8977040875427
7 64.0 1083.0251496203593 1611.2586324117976
7 66.0 1064.8763882375251 1696.6195607360528
7 68.0 1046.7276268546907 1781.9804890603077
7 70.0 1028.5788654718563 1867.3414173845626
7 72.0 1010.4301040890219 1952.7023457088176
7 74.0 1003.0583276238576 2033.0799271721935
7 76.0 1071.8960640541204 2078.2177416916766
7 78.0 1140.7338004843828 2123.3555562111587
7 80.0 1209.5715369146455 2168.493370730642
7 82.0 1278.409273344908 2213.631185250124
7 84.0 1347.2470097751707 2258.768999769607
7 86.0 1416.0847462054335 2303.9068142890897
7 88.0 1484.9224826356958 2349.0446288085723
7 90.0 1553.7602190659586 2394.182443328055
7 92.0 1622.597955496221 2439.3202578475375
7 94.0 1691.4356919264837 2484.45807236702
7 96.0 1760.2734283567463 2529.595886886503
7 98.0 1829.1111647870089 2574.733701405986
7 100.0 1763.9776641344097 2531.159235032257
7 102.0 1695.5082558972836 2485.3758171170175
7 104.0 1627.038847660157 2439.592399201778
7 106.0 1558.5694394230304 2393.8089812865383
7 108.0 1490.100031185904 2348.0255633712986
7 110.0 1421.6306229487777 2302.242145456059
