ID,time,x,y
0,0.0,8494.170578420697,9168.298743292433
0,2.0,8403.97370565564,9196.449706095853
0,4.0,8313.776832890584,9224.600668899277
0,6.0,8223.579960125528,9252.751631702697
0,8.0,8133.383087360471,9280.902594506118
0,10.0,8043.186214595413,9309.05355730954
0,12.0,7952.989341830356,9337.204520112962
0,14.0,7862.7924690653,9365.355482916384
0,16.0,7772.595596300243,9393.506445719806
0,18.0,7682.398723535187,9421.657408523228
0,20.0,7592.20185077013,9449.80837132665
0,22.0,7502.004978005073,9477.95933413007
0,24.0,7411.808105240016,9506.110296933492
0,26.0,7321.61123247496,9534.261259736912
0,28.0,7244.696730764661,9488.426419952077
0,30.0,7173.613430179662,9410.110474683115
0,32.0,7102.530129594664,9331.794529414155
0,34.0,7031.446829009665,9253.478584145198
0,36.0,6960.363528424667,9175.162638876236
0,38.0,6889.280227839668,9096.846693607276
0,40.0,6818.196927254669,9018.530748338317
0,42.0,6747.11362666967,8940.214803069355
0,44.0,6676.030326084672,8861.898857800395
0,46.0,6604.947025499674,8783.582912531434
0,48.0,6533.863724914675,8705.266967262474
0,50.0,6462.780424329676,8626.951021993513
0,52.0,6391.697123744678,8548.635076724553
0,54.0,6320.613823159679,8470.319131455592
0,56.0,6249.5305225746815,8392.003186186634
0,58.0,6178.447221989682,8313.687240917672
0,60.0,6107.363921404683,8235.371295648712
0,62.0,6036.280620819685,8157.055350379751
0,64.0,5965.197320234687,8078.739405110791
0,66.0,5894.114019649688,8000.42345984183
0,68.0,5823.030719064689,7922.10751457287
0,70.0,5751.947418479691,7843.79156930391
0,72.0,5680.864117894693,7765.475624034949
0,74.0,5609.780817309694,7687.159678765989
0,76.0,5538.697516724695,7608.843733497029
0,78.0,5467.6142161396965,7530.527788228068
0,80.0,5396.5309155546975,7452.211842959108
0,82.0,5325.447614969699,7373.895897690148
0,84.0,5254.3643143847,7295.579952421187
0,86.0,5183.281013799703,7217.264007152226
0,88.0,5177.346713276263,7253.897767485891
0,90.0,5200.014002100461,7340.996527622648
0,92.0,5222.68129092466,7428.095287759405
0,94.0,5245.348579748859,7515.194047896162
0,96.0,5268.0158685730585,7602.292808032919
0,98.0,5290.683157397258,7689.391568169677
0,100.0,5313.350446221457,7776.490328306433
0,102.0,5336.017735045656,7863.58908844319
0,104.0,5358.685023869854,7950.687848579948
0,106.0,5381.352312694054,8037.786608716704
0,108.0,5404.019601518254,8124.885368853462
0,110.0,5426.686890342451,8211.984128990218
0,112.0,5449.354179166651,8299.082889126978
0,114.0,5472.0214679908495,8386.181649263734
0,116.0,5494.688756815049,8473.28040940049
0,118.0,5517.356045639248,8560.379169537247
0,120.0,5540.023334463447,8647.477929674005
0,122.0,5562.690623287646,8734.576689810761
0,124.0,5585.3579121118455,8821.67544994752
0,126.0,5608.025200936044,8908.774210084275
0,128.0,5630.692489760243,8995.872970221033
0,130.0,5653.359778584442,9082.971730357787
0,132.0,5676.0270674086405,9170.070490494549
0,134.0,5698.69435623284,9257.169250631305
0,136.0,5721.361645057039,9344.26801076806
0,138.0,5744.028933881238,9431.36677090482
0,140.0,5766.696222705437,9518.465531041576
0,142.0,5789.363511529636,9605.564291178332
0,144.0,5812.030800353836,9692.663051315089
0,146.0,5834.698089178034,9779.761811451848
0,148.0,5904.145761833365,9805.19631880289
0,150.0,5994.130869086292,9803.55910388744
0,152.0,6084.115976339218,9801.921888971994
0,154.0,6174.101083592144,9800.284674056547
0,156.0,6264.08619084507,9798.6474591411
0,158.0,6354.071298097997,9797.010244225652
0,160.0,6444.056405350922,9795.373029310203
1,0.0,7906.911893013415,9555.49899310774
1,2.0,7812.656333600301,9547.424813465836
1,4.0,7718.400774187186,9539.350633823931
1,6.0,7624.145214774071,9531.276454182029
1,8.0,7529.889655360957,9523.202274540125
1,10.0,7435.634095947842,9515.128094898218
1,12.0,7341.378536534728,9507.053915256314
1,14.0,7247.122977121613,9498.97973561441
1,16.0,7189.803024709095,9484.132278823512
1,18.0,7274.393765901863,9443.261140922434
1,20.0,7358.984507094628,9402.39000302135
1,22.0,7443.575248287397,9361.51886512027
1,24.0,7528.165989480163,9320.647727219186
1,26.0,7612.75673067293,9279.776589318106
1,28.0,7697.347471865697,9238.905451417024
1,30.0,7781.938213058464,9198.034313515942
1,32.0,7866.528954251231,9157.16317561486
1,34.0,7951.119695443998,9116.29203771378
1,36.0,8035.710436636766,9075.420899812698
1,38.0,8120.301177829533,9034.549761911616
1,40.0,8204.891919022299,8993.678624010536
1,42.0,8289.482660215068,8952.807486109454
1,44.0,8374.073401407835,8911.936348208372
1,46.0,8458.6641426006,8871.06521030729
1,48.0,8543.254883793368,8830.194072406208
1,50.0,8627.845624986136,8789.322934505128
1,52.0,8712.436366178903,8748.451796604046
1,54.0,8797.027107371669,8707.580658702964
1,56.0,8881.617848564438,8666.709520801882
1,58.0,8966.208589757203,8625.8383829008
1,60.0,9050.79933094997,8584.96724499972
1,62.0,9135.390072142738,8544.096107098638
1,64.0,9219.980813335504,8503.224969197556
1,66.0,9304.571554528273,8462.353831296474
1,68.0,9389.162295721038,8421.482693395394
1,70.0,9473.753036913806,8380.611555494312
1,72.0,9558.343778106571,8339.74041759323
1,74.0,9642.93451929934,8298.869279692148
1,76.0,9693.501207890187,8275.606447512288
1,78.0,9613.343717400312,8319.996676457746
1,80.0,9533.18622691044,8364.386905403204
1,82.0,9453.028736420563,8408.777134348664
1,84.0,9372.871245930688,8453.167363294122
1,86.0,9292.713755440813,8497.557592239582
1,88.0,9212.556264950936,8541.94782118504
1,90.0,9132.398774461062,8586.3380501305
1,92.0,9052.241283971189,8630.728279075958
1,94.0,8972.083793481313,8675.118508021418
1,96.0,8891.926302991436,8719.508736966876
1,98.0,8811.768812501563,8763.898965912336
1,100.0,8731.611322011688,8808.289194857794
1,102.0,8651.453831521812,8852.679423803254
1,104.0,8571.296341031939,8897.069652748714
1,106.0,8491.138850542062,8941.459881694173
1,108.0,8410.981360052188,8985.85011063963
1,110.0,8330.823869562313,9030.240339585089
1,112.0,8250.666379072438,9074.630568530549
1,114.0,8170.508888582563,9119.020797476009
1,116.0,8090.351398092687,9163.411026421469
1,118.0,8010.193907602812,9207.801255366929
1,120.0,7930.036417112937,9252.191484312383
1,122.0,7849.878926623061,9296.581713257843
1,124.0,7769.721436133187,9340.971942203303
1,126.0,7689.563945643312,9385.36217114876
1,128.0,7609.406455153437,9429.75240009422
1,130.0,7529.248964663562,9474.14262903968
1,132.0,7449.091474173687,9518.53285798514
1,134.0,7368.933983683812,9562.9230869306
1,136.0,7324.006142500156,9611.080537842445
1,138.0,7414.434516484042,9673.712072859797
1,140.0,7504.862890467929,9736.34360787715
1,142.0,7595.291264451816,9798.975142894506
1,144.0,7685.719638435703,9861.60667791186
1,146.0,7776.14801241959,9924.238212929213
1,148.0,7866.576386403476,9986.869747946566
1,150.0,7952.763333926046,9953.436368552217
1,152.0,8037.825239931129,9894.521699296418
1,154.0,8122.887145936213,9835.60703004062
1,156.0,8207.949051941296,9776.692360784822
1,158.0,8293.01095794638,9717.777691529023
1,160.0,8378.072863951464,9658.863022273226
2,0.0,5279.018699859748,9656.946684598322
2,2.0,5185.175299685693,9612.768893711487
