ID,time,x,y
0,0.0,3839.7075440239423,3312.3391135536194
0,2.0,3882.61795102792,3402.0398076286674
0,4.0,3925.5283580318983,3491.7405017037154
0,6.0,3968.4387650358767,3581.441195778764
0,8.0,4011.3491720398542,3671.1418898538095
0,10.0,4054.2595790438327,3760.8425839288575
0,12.0,4097.169986047811,3850.5432780039055
0,14.0,4140.080393051789,3940.2439720789534
0,16.0,4182.990800055768,4029.9446661540014
0,18.0,4225.9012070597455,4119.645360229049
0,20.0,4268.811614063723,4209.346054304097
0,22.0,4311.7220210677015,4299.046748379145
0,24.0,4354.63242807168,4388.747442454194
0,26.0,4397.542835075657,4478.448136529241
0,28.0,4440.453242079636,4568.14883060429
0,30.0,4483.363649083614,4657.849524679337
0,32.0,4526.274056087592,4747.550218754385
0,34.0,4569.184463091571,4837.250912829433
0,36.0,4612.094870095549,4926.95160690448
0,38.0,4655.005277099526,5016.652300979528
0,40.0,4697.915684103505,5106.352995054576
0,42.0,4740.826091107483,5196.053689129624
0,44.0,4783.736498111461,5285.754383204672
0,46.0,4826.646905115439,5375.455077279719
0,48.0,4869.5573121194175,5465.155771354768
0,50.0,4912.467719123395,5554.856465429816
0,52.0,4955.378126127373,5644.557159504864
0,54.0,4998.288533131351,5734.257853579911
0,56.0,5041.198940135329,5823.958547654959
0,58.0,5084.109347139307,5913.659241730007
0,60.0,5127.019754143286,6003.359935805055
0,62.0,5169.930161147264,6093.060629880103
0,64.0,5212.840568151242,6182.761323955151
0,66.0,5255.750975155221,6272.462018030198
0,68.0,5298.661382159198,6362.162712105246
0,70.0,5341.571789163177,6451.863406180294
0,72.0,5384.482196167155,6541.564100255342
0,74.0,5427.392603171133,6631.26479433039
0,76.0,5470.30301017511,6720.965488405437
0,78.0,5513.2134171790885,6810.666182480485
0,80.0,5542.670455577524,6791.986672406901
0,82.0,5562.970912246174,6699.541830669908
0,84.0,5583.271368914822,6607.096988932916
0,86.0,5603.571825583471,6514.652147195924
0,88.0,5623.87228225212,6422.207305458932
0,90.0,5644.172738920769,6329.76246372194
0,92.0,5664.473195589418,6237.317621984947
0,94.0,5684.773652258067,6144.872780247955
0,96.0,5705.074108926716,6052.427938510964
0,98.0,5725.374565595364,5959.983096773971
0,100.0,5745.675022264013,5867.53825503698
0,102.0,5765.975478932663,5775.093413299987
0,104.0,5786.275935601312,5682.648571562995
0,106.0,5806.57639226996,5590.203729826003
0,108.0,5826.876848938609,5497.758888089011
0,110.0,5847.177305607258,5405.314046352019
0,112.0,5867.477762275907,5312.869204615027
0,114.0,5887.778218944556,5220.424362878035
0,116.0,5908.078675613206,5127.979521141044
0,118.0,5928.379132281854,5035.534679404051
0,120.0,5948.679588950503,4943.089837667059
0,122.0,5968.980045619152,4850.644995930067
0,124.0,5989.280502287801,4758.200154193075
0,126.0,6009.58095895645,4665.755312456083
0,128.0,6029.881415625099,4573.3104707190905
0,130.0,6050.181872293748,4480.865628982098
0,132.0,6070.482328962396,4388.420787245106
0,134.0,6090.782785631046,4295.975945508115
0,136.0,6111.083242299695,4203.531103771122
0,138.0,6131.383698968344,4111.08626203413
0,140.0,6151.684155636993,4018.641420297138
0,142.0,6171.984612305641,3926.196578560146
0,144.0,6192.28506897429,3833.751736823154
0,146.0,6212.58552564294,3741.306895086162
0,148.0,6232.885982311588,3648.86205334917
0,150.0,6253.186438980238,3556.4172116121777
0,152.0,6273.486895648886,3463.972369875186
0,154.0,6293.787352317535,3371.5275281381937
0,156.0,6314.087808986184,3279.082686401201
0,158.0,6334.388265654833,3186.6378446642098
0,160.0,6354.688722323482,3094.193002927217
1,0.0,4524.128144645959,3201.792175496662
1,2.0,4602.107197349023,3249.535313296974
1,4.0,4680.086250052086,3297.2784510972865
1,6.0,4758.06530275515,3345.0215888975986
1,8.0,4836.044355458214,3392.764726697912
1,10.0,4914.023408161277,3440.507864498224
1,12.0,4992.002460864341,3488.251002298536
1,14.0,5069.981513567405,3535.9941400988487
1,16.0,5147.960566270469,3583.737277899161
1,18.0,5225.939618973533,3631.480415699473
1,20.0,5303.918671676596,3679.223553499785
1,22.0,5381.89772437966,3726.966691300098
1,24.0,5459.876777082724,3774.7098291004095
1,26.0,5537.855829785787,3822.452966900723
1,28.0,5615.834882488852,3870.196104701035
1,30.0,5693.813935191915,3917.939242501348
1,32.0,5771.79298789498,3965.68238030166
1,34.0,5849.772040598043,4013.425518101973
1,36.0,5927.751093301107,4061.1686559022855
1,38.0,6005.73014600417,4108.911793702597
1,40.0,6083.709198707234,4156.65493150291
1,42.0,6161.688251410298,4204.398069303222
1,44.0,6239.667304113362,4252.141207103534
1,46.0,6317.646356816425,4299.884344903847
1,48.0,6395.625409519489,4347.627482704159
1,50.0,6473.604462222553,4395.370620504472
1,52.0,6551.583514925616,4443.113758304784
1,54.0,6629.56256762868,4490.856896105096
1,56.0,6707.541620331744,4538.600033905408
1,58.0,6785.520673034807,4586.343171705721
1,60.0,6863.499725737871,4634.086309506034
1,62.0,6941.478778440936,4681.829447306345
1,64.0,7019.457831143999,4729.572585106658
1,66.0,7097.436883847063,4777.315722906971
1,68.0,7175.415936550126,4825.058860707283
1,70.0,7253.39498925319,4872.801998507595
1,72.0,7331.374041956255,4920.545136307908
1,74.0,7409.353094659317,4968.288274108219
1,76.0,7487.332147362381,5016.031411908532
1,78.0,7565.311200065445,5063.774549708845
1,80.0,7601.314835754966,5022.959046738049
1,82.0,7608.749319152917,4921.869090886704
1,84.0,7616.18380255087,4820.779135035358
1,86.0,7623.61828594882,4719.689179184013
1,88.0,7631.05276934677,4618.599223332666
1,90.0,7638.487252744722,4517.50926748132
1,92.0,7645.921736142674,4416.419311629976
1,94.0,7653.356219540624,4315.329355778629
1,96.0,7660.790702938575,4214.239399927284
1,98.0,7668.225186336527,4113.149444075938
1,100.0,7675.659669734478,4012.059488224592
1,102.0,7683.094153132429,3910.969532373247
1,104.0,7690.52863653038,3809.879576521901
1,106.0,7697.963119928331,3708.789620670554
1,108.0,7705.397603326282,3607.699664819209
1,110.0,7712.832086724235,3506.6097089678638
1,112.0,7720.266570122185,3405.5197531165177
1,114.0,7727.701053520136,3304.429797265172
1,116.0,7735.135536918087,3203.3398414138264
1,118.0,7742.570020316039,3102.2498855624804
1,120.0,7750.00450371399,3001.159929711134
1,122.0,7757.438987111941,2900.0699738597887
1,124.0,7764.873470509891,2798.9800180084426
1,126.0,7772.307953907843,2697.8900621570974
1,128.0,7779.742437305795,2596.800106305752
1,130.0,7787.176920703745,2495.7101504544053
1,132.0,7794.611404101696,2394.62019460306
1,134.0,7802.045887499647,2293.530238751714
1,136.0,7809.480370897599,2192.440282900368
1,138.0,7816.91485429555,2091.350327049023
1,140.0,7824.349337693501,1990.2603711976765
1,142.0,7831.783821091452,1889.170415346331
1,144.0,7839.218304489404,1788.080459494985
1,146.0,7846.652787887354,1686.9905036436392
1,148.0,7854.087271285305,1585.9005477922938
1,150.0,7861.521754683257,1484.8105919409477
1,152.0,7868.956238081208,1383.7206360896018
1,154.0,7876.390721479159,1282.6306802382564
1,156.0,7883.82520487711,1181.5407243869104
1,158.0,7891.259688275061,1080.450768535565
1,160.0,7898.694171673012,979.360812684219
2,0.0,5077.90158476482,4420.980550997352
2,2.0,5156.703322222837,4476.086497216344
2,4.0,5235.505059680854,4531.192443435335
2,6.0,5314.306797138873,4586.298389654327
2,8.0,5393.10853459689,4641.404335873318
2,10.0,5471.910272054908,4696.510282092308
2,12.0,5550.712009512925,4751.6162283113
2,14.0,5629.513746970943,4806.722174530292
2,16.0,5708.315484428961,4861.828120749284
2,18.0,5787.11722188698,4916.934066968274
2,20.0,5865.918959344996,4972.040013187266
2,22.0,5944.720696803014,5027.145959406257
2,24.0,6023.522434261032,5082.251905625249
2,26.0,6102.324171719049,5137.35785184424
2,28.0,6181.125909177068,5192.463798063232
2,30.0,6259.927646635085,5247.569744282223
2,32.0,6338.729384093103,5302.675690501214
2,34.0,6417.531121551121,5357.781636720205
